Count,FIPS Code,State and area,Year,Month,Population,LaborForce,LaborForce_prct,Employed,Employed_prct,Unemployed,Unemployed_prct
26373,34,New Jersey,2017,6,7050309,4460352,63.3,4254705,60.3,205647,4.6
26374,35,New Mexico,2017,6,1622829,935660,57.7,880499,54.3,55161,5.9
26375,36,New York,2017,6,15716449,9570659,60.9,9117029,58,453630,4.7
26376,51000,New York city,2017,6,6799229,4120039,60.6,3925443,57.7,194596,4.7
26377,37,North Carolina,2017,6,8019625,4934301,61.5,4716865,58.8,217436,4.4
26378,38,North Dakota,2017,6,578895,410317,70.9,399784,69.1,10533,2.6
26379,39,Ohio,2017,6,9186074,5785124,63,5493398,59.8,291726,5
26380,40,Oklahoma,2017,6,2998184,1835464,61.2,1757734,58.6,77730,4.2
26381,41,Oregon,2017,6,3328483,2092727,62.9,2006925,60.3,85802,4.1
26382,42,Pennsylvania,2017,6,10241326,6429454,62.8,6117991,59.7,311463,4.8
26383,44,Rhode Island,2017,6,858518,552966,64.4,528797,61.6,24169,4.4
26384,45,South Carolina,2017,6,3943411,2310850,58.6,2212394,56.1,98456,4.3
26385,46,South Dakota,2017,6,661136,456183,69,441520,66.8,14663,3.2
26386,47,Tennessee,2017,6,5264268,3180801,60.4,3065895,58.2,114906,3.6
26387,48,Texas,2017,6,21249488,13563216,63.8,12982307,61.1,580909,4.3
26388,49,Utah,2017,6,2244360,1546548,68.9,1495521,66.6,51027,3.3
26389,50,Vermont,2017,6,515960,345563,67,335338,65,10225,3
26390,51,Virginia,2017,6,6591841,4315181,65.5,4154719,63,160462,3.7
26391,53,Washington,2017,6,5836970,3727894,63.9,3552475,60.9,175419,4.7
26392,54,West Virginia,2017,6,1463528,777991,53.2,738485,50.5,39506,5.1
26393,55,Wisconsin,2017,6,4585378,3136337,68.4,3034318,66.2,102019,3.3
26394,56,Wyoming,2017,6,447689,292919,65.4,281071,62.8,11848,4
26395,1,Alabama,2017,7,3831854,2184590,57,2093230,54.6,91360,4.2
26396,2,Alaska,2017,7,546588,359397,65.8,334477,61.2,24920,6.9
26397,4,Arizona,2017,7,5490470,3326257,60.6,3167678,57.7,158579,4.8
26398,5,Arkansas,2017,7,2322681,1349144,58.1,1299024,55.9,50120,3.7
26399,6,California,2017,7,30829962,19200581,62.3,18285677,59.3,914904,4.8
26400,37,Los Angeles County,2017,7,8078292,5092950,63,4851198,60.1,241752,4.7
26401,8,Colorado,2017,7,4395841,2993700,68.1,2910350,66.2,83350,2.8
26402,9,Connecticut,2017,7,2876784,1896542,65.9,1807896,62.8,88646,4.7
26403,10,Delaware,2017,7,761750,476641,62.6,455201,59.8,21440,4.5
26404,11,District of Columbia,2017,7,570204,401520,70.4,376715,66.1,24805,6.2
26405,12,Florida,2017,7,16938290,10087485,59.6,9667659,57.1,419826,4.2
26406,13,Georgia,2017,7,7995894,5061746,63.3,4828823,60.4,232923,4.6
26407,15,Hawaii,2017,7,1093411,683294,62.5,667191,61,16103,2.4
26408,16,Idaho,2017,7,1305207,834646,63.9,808241,61.9,26405,3.2
26409,17,Illinois,2017,7,10040251,6481304,64.6,6160307,61.4,320997,5
26410,18,Indiana,2017,7,5174592,3337942,64.5,3219150,62.2,118792,3.6
26411,19,Iowa,2017,7,2451457,1673930,68.3,1621789,66.2,52141,3.1
26412,20,Kansas,2017,7,2215264,1476897,66.7,1422992,64.2,53905,3.6
26413,21,Kentucky,2017,7,3474430,2056677,59.2,1954955,56.3,101722,4.9
26414,22,Louisiana,2017,7,3582483,2102143,58.7,1997121,55.7,105022,5
26415,23,Maine,2017,7,1098935,697961,63.5,674279,61.4,23682,3.4
26416,24,Maryland,2017,7,4733967,3207616,67.8,3073260,64.9,134356,4.2
26417,25,Massachusetts,2017,7,5584265,3690606,66.1,3551639,63.6,138967,3.8
26418,26,Michigan,2017,7,7951912,4887810,61.5,4665932,58.7,221878,4.5
26419,27,Minnesota,2017,7,4355964,3060454,70.3,2956931,67.9,103523,3.4
26420,28,Mississippi,2017,7,2289151,1277866,55.8,1212939,53,64927,5.1
26421,29,Missouri,2017,7,4774537,3065765,64.2,2953279,61.9,112486,3.7
26422,30,Montana,2017,7,833772,526155,63.1,505332,60.6,20823,4
26423,31,Nebraska,2017,7,1461686,1012125,69.2,982812,67.2,29313,2.9
26424,32,Nevada,2017,7,2326262,1462296,62.9,1389400,59.7,72896,5
26425,33,New Hampshire,2017,7,1105619,754886,68.3,734628,66.4,20258,2.7
26426,34,New Jersey,2017,7,7052501,4459059,63.2,4251211,60.3,207848,4.7
26427,35,New Mexico,2017,7,1623315,935466,57.6,881107,54.3,54359,5.8
26428,36,New York,2017,7,15715968,9572659,60.9,9117049,58,455610,4.8
26429,51000,New York city,2017,7,6797710,4120739,60.6,3925559,57.7,195180,4.7
26430,37,North Carolina,2017,7,8029371,4943175,61.6,4726877,58.9,216298,4.4
26431,38,North Dakota,2017,7,578864,409790,70.8,399175,69,10615,2.6
26432,39,Ohio,2017,7,9189652,5788356,63,5497817,59.8,290539,5
26433,40,Oklahoma,2017,7,2998800,1838179,61.3,1761105,58.7,77074,4.2
26434,41,Oregon,2017,7,3333011,2095682,62.9,2009373,60.3,86309,4.1
26435,42,Pennsylvania,2017,7,10243378,6424959,62.7,6116627,59.7,308332,4.8
26436,44,Rhode Island,2017,7,858630,553296,64.4,529098,61.6,24198,4.4
26437,45,South Carolina,2017,7,3947823,2313304,58.6,2214704,56.1,98600,4.3
26438,46,South Dakota,2017,7,661814,456433,69,441644,66.7,14789,3.2
26439,47,Tennessee,2017,7,5269368,3189009,60.5,3076714,58.4,112295,3.5
26440,48,Texas,2017,7,21278341,13582350,63.8,13011793,61.2,570557,4.2
26441,49,Utah,2017,7,2249140,1549122,68.9,1498261,66.6,50861,3.3
26442,50,Vermont,2017,7,516133,345823,67,335717,65,10106,2.9
26443,51,Virginia,2017,7,6596459,4319979,65.5,4161450,63.1,158529,3.7
26444,53,Washington,2017,7,5846530,3734579,63.9,3559278,60.9,175301,4.7
26445,54,West Virginia,2017,7,1462817,778851,53.2,738809,50.5,40042,5.1
26446,55,Wisconsin,2017,7,4587662,3137927,68.4,3036064,66.2,101863,3.2
26447,56,Wyoming,2017,7,447454,292842,65.4,280937,62.8,11905,4.1
26448,1,Alabama,2017,8,3833396,2185775,57,2096855,54.7,88920,4.1
26449,2,Alaska,2017,8,546669,358955,65.7,334099,61.1,24856,6.9
26450,4,Arizona,2017,8,5500385,3332708,60.6,3174978,57.7,157730,4.7
26451,5,Arkansas,2017,8,2323759,1349708,58.1,1299345,55.9,50363,3.7
26452,6,California,2017,8,30846530,19210386,62.3,18306843,59.3,903543,4.7
26453,37,Los Angeles County,2017,8,8078005,5096204,63.1,4855960,60.1,240244,4.7
26454,8,Colorado,2017,8,4402941,3003207,68.2,2918071,66.3,85136,2.8
26455,9,Connecticut,2017,8,2877576,1893535,65.8,1805569,62.7,87966,4.6
26456,10,Delaware,2017,8,762548,477114,62.6,455884,59.8,21230,4.4
26457,11,District of Columbia,2017,8,570635,401846,70.4,377197,66.1,24649,6.1
26458,12,Florida,2017,8,16962260,10092485,59.5,9676162,57,416323,4.1
26459,13,Georgia,2017,8,8004451,5069767,63.3,4840222,60.5,229545,4.5
26460,15,Hawaii,2017,8,1093702,681950,62.4,666235,60.9,15715,2.3
26461,16,Idaho,2017,8,1307878,836725,64,810455,62,26270,3.1
26462,17,Illinois,2017,8,10039058,6484128,64.6,6163798,61.4,320330,4.9
26463,18,Indiana,2017,8,5177982,3341454,64.5,3221814,62.2,119640,3.6
26464,19,Iowa,2017,8,2452305,1673330,68.2,1621979,66.1,51351,3.1
26465,20,Kansas,2017,8,2216141,1476793,66.6,1423257,64.2,53536,3.6
26466,21,Kentucky,2017,8,3475606,2056964,59.2,1957375,56.3,99589,4.8
26467,22,Louisiana,2017,8,3582727,2103425,58.7,2000746,55.8,102679,4.9
26468,23,Maine,2017,8,1099499,697809,63.5,674464,61.3,23345,3.3
26469,24,Maryland,2017,8,4735848,3209188,67.8,3074875,64.9,134313,4.2
26470,25,Massachusetts,2017,8,5587228,3695906,66.1,3557650,63.7,138256,3.7
26471,26,Michigan,2017,8,7954677,4893887,61.5,4667621,58.7,226266,4.6
26472,27,Minnesota,2017,8,4359294,3061889,70.2,2959715,67.9,102174,3.3
26473,28,Mississippi,2017,8,2289109,1277163,55.8,1212886,53,64277,5
26474,29,Missouri,2017,8,4776195,3065797,64.2,2954250,61.9,111547,3.6
26475,30,Montana,2017,8,834591,526236,63.1,505442,60.6,20794,4
26476,31,Nebraska,2017,8,1462642,1012820,69.2,983490,67.2,29330,2.9
26477,32,Nevada,2017,8,2330798,1465727,62.9,1393376,59.8,72351,4.9
26478,33,New Hampshire,2017,8,1106300,755342,68.3,735038,66.4,20304,2.7
26479,34,New Jersey,2017,8,7053977,4456259,63.2,4246868,60.2,209391,4.7
26480,35,New Mexico,2017,8,1624133,935193,57.6,881605,54.3,53588,5.7
26481,36,New York,2017,8,15715490,9568287,60.9,9113232,58,455055,4.8
26482,51000,New York city,2017,8,6795190,4118548,60.6,3924547,57.8,194001,4.7
26483,37,North Carolina,2017,8,8039932,4950706,61.6,4735061,58.9,215645,4.4
26484,38,North Dakota,2017,8,579053,409222,70.7,398467,68.8,10755,2.6
26485,39,Ohio,2017,8,9192750,5789224,63,5501447,59.8,287777,5
26486,40,Oklahoma,2017,8,2999974,1840336,61.3,1763963,58.8,76373,4.1
26487,41,Oregon,2017,8,3336597,2097392,62.9,2010789,60.3,86603,4.1
26488,42,Pennsylvania,2017,8,10246092,6420622,62.7,6114524,59.7,306098,4.8
26489,44,Rhode Island,2017,8,858962,553598,64.4,529353,61.6,24245,4.4
26490,45,South Carolina,2017,8,3952398,2315408,58.6,2216712,56.1,98696,4.3
26491,46,South Dakota,2017,8,662297,456677,69,441802,66.7,14875,3.3
26492,47,Tennessee,2017,8,5274610,3196661,60.6,3085631,58.5,111030,3.5
26493,48,Texas,2017,8,21306920,13601714,63.8,13038893,61.2,562821,4.1
26494,49,Utah,2017,8,2253485,1551585,68.9,1500992,66.6,50593,3.3
26495,50,Vermont,2017,8,516277,346055,67,336064,65.1,9991,2.9
26496,51,Virginia,2017,8,6600686,4323055,65.5,4166527,63.1,156528,3.6
26497,53,Washington,2017,8,5854883,3739701,63.9,3564798,60.9,174903,4.7
26498,54,West Virginia,2017,8,1462241,779701,53.3,739089,50.5,40612,5.2
26499,55,Wisconsin,2017,8,4590026,3138347,68.4,3036889,66.2,101458,3.2
26500,56,Wyoming,2017,8,447520,292734,65.4,280774,62.7,11960,4.1
26501,1,Alabama,2017,9,3835002,2186882,57,2099944,54.8,86938,4
26502,2,Alaska,2017,9,546624,358433,65.6,333676,61,24757,6.9
26503,4,Arizona,2017,9,5510289,3338749,60.6,3181220,57.7,157529,4.7
26504,5,Arkansas,2017,9,2324935,1349858,58.1,1299427,55.9,50431,3.7
26505,6,California,2017,9,30862508,19213079,62.3,18323455,59.4,889624,4.6
26506,37,Los Angeles County,2017,9,8077747,5097464,63.1,4858916,60.2,238548,4.7
26507,8,Colorado,2017,9,4409846,3011552,68.3,2925074,66.3,86478,2.9
26508,9,Connecticut,2017,9,2878366,1891058,65.7,1803573,62.7,87485,4.6
26509,10,Delaware,2017,9,763359,477547,62.6,456544,59.8,21003,4.4
26510,11,District of Columbia,2017,9,571039,402130,70.4,377757,66.2,24373,6.1
26511,12,Florida,2017,9,16986102,10094477,59.4,9682213,57,412264,4.1
26512,13,Georgia,2017,9,8012905,5075111,63.3,4848794,60.5,226317,4.5
26513,15,Hawaii,2017,9,1093667,680790,62.2,665358,60.8,15432,2.3
26514,16,Idaho,2017,9,1310524,838806,64,812653,62,26153,3.1
26515,17,Illinois,2017,9,10037939,6483625,64.6,6167026,61.4,316599,4.9
26516,18,Indiana,2017,9,5181490,3343190,64.5,3224415,62.2,118775,3.6
26517,19,Iowa,2017,9,2453239,1672334,68.2,1621984,66.1,50350,3
26518,20,Kansas,2017,9,2216900,1476276,66.6,1423318,64.2,52958,3.6
26519,21,Kentucky,2017,9,3476712,2056448,59.1,1959496,56.4,96952,4.7
26520,22,Louisiana,2017,9,3582930,2104598,58.7,2004011,55.9,100587,4.8
26521,23,Maine,2017,9,1100057,697541,63.4,674605,61.3,22936,3.3
26522,24,Maryland,2017,9,4737562,3210100,67.8,3075642,64.9,134458,4.2
26523,25,Massachusetts,2017,9,5590309,3701711,66.2,3564432,63.8,137279,3.7
26524,26,Michigan,2017,9,7957582,4896914,61.5,4668084,58.7,228830,4.7
26525,27,Minnesota,2017,9,4362731,3062333,70.2,2962056,67.9,100277,3.3
26526,28,Mississippi,2017,9,2288999,1276188,55.8,1212687,53,63501,5
26527,29,Missouri,2017,9,4777963,3064685,64.1,2954115,61.8,110570,3.6
26528,30,Montana,2017,9,835395,526271,63,505558,60.5,20713,3.9
26529,31,Nebraska,2017,9,1463630,1013521,69.2,984192,67.2,29329,2.9
26530,32,Nevada,2017,9,2335344,1469187,62.9,1397325,59.8,71862,4.9
26531,33,New Hampshire,2017,9,1106963,755799,68.3,735450,66.4,20349,2.7
26532,34,New Jersey,2017,9,7055638,4451899,63.1,4242119,60.1,209780,4.7
26533,35,New Mexico,2017,9,1624928,934922,57.5,882142,54.3,52780,5.6
26534,36,New York,2017,9,15715143,9557643,60.8,9105971,57.9,451672,4.7
26535,51000,New York city,2017,9,6792677,4113212,60.6,3922246,57.7,190966,4.6
26536,37,North Carolina,2017,9,8049847,4955417,61.6,4740683,58.9,214734,4.3
26537,38,North Dakota,2017,9,579208,408624,70.5,397731,68.7,10893,2.7
26538,39,Ohio,2017,9,9196025,5786273,62.9,5503784,59.8,282489,4.9
26539,40,Oklahoma,2017,9,3001153,1841880,61.4,1766322,58.9,75558,4.1
26540,41,Oregon,2017,9,3340259,2098221,62.8,2011532,60.2,86689,4.1
26541,42,Pennsylvania,2017,9,10248998,6416554,62.6,6112224,59.6,304330,4.7
26542,44,Rhode Island,2017,9,859249,553818,64.5,529523,61.6,24295,4.4
26543,45,South Carolina,2017,9,3957118,2317122,58.6,2218754,56.1,98368,4.2
26544,46,South Dakota,2017,9,662798,456949,68.9,442057,66.7,14892,3.3
26545,47,Tennessee,2017,9,5279833,3202968,60.7,3092243,58.6,110725,3.5
26546,48,Texas,2017,9,21335154,13621164,63.8,13063996,61.2,557168,4.1
26547,49,Utah,2017,9,2257840,1553867,68.8,1503651,66.6,50216,3.2
26548,50,Vermont,2017,9,516405,346211,67,336340,65.1,9871,2.9
26549,51,Virginia,2017,9,6604279,4324186,65.5,4170033,63.1,154153,3.6
26550,53,Washington,2017,9,5862912,3743691,63.9,3569425,60.9,174266,4.7
26551,54,West Virginia,2017,9,1461718,780391,53.4,739301,50.6,41090,5.3
26552,55,Wisconsin,2017,9,4592421,3137353,68.3,3037173,66.1,100180,3.2
26553,56,Wyoming,2017,9,447582,292566,65.4,280584,62.7,11982,4.1
26554,1,Alabama,2017,10,3836557,2187906,57,2102409,54.8,85497,3.9
26555,2,Alaska,2017,10,546693,357834,65.5,333225,61,24609,6.9
26556,4,Arizona,2017,10,5520147,3344829,60.6,3186910,57.7,157919,4.7
26557,5,Arkansas,2017,10,2326022,1349769,58,1299370,55.9,50399,3.7
26558,6,California,2017,10,30878675,19210520,62.2,18336244,59.4,874276,4.6
26559,37,Los Angeles County,2017,10,8077505,5096906,63.1,4859964,60.2,236942,4.6
26560,8,Colorado,2017,10,4416892,3018886,68.3,2931437,66.4,87449,2.9
26561,9,Connecticut,2017,10,2879142,1889371,65.6,1802204,62.6,87167,4.6
26562,10,Delaware,2017,10,764167,477946,62.5,457190,59.8,20756,4.3
26563,11,District of Columbia,2017,10,571465,402442,70.4,378403,66.2,24039,6
26564,12,Florida,2017,10,17009837,10095930,59.4,9688120,57,407810,4
26565,13,Georgia,2017,10,8021815,5078141,63.3,4854838,60.5,223303,4.4
26566,15,Hawaii,2017,10,1093919,679933,62.2,664648,60.8,15285,2.2
26567,16,Idaho,2017,10,1313171,840861,64,814841,62.1,26020,3.1
26568,17,Illinois,2017,10,10036837,6480390,64.6,6169955,61.5,310435,4.8
26569,18,Indiana,2017,10,5184768,3343693,64.5,3227318,62.2,116375,3.5
26570,19,Iowa,2017,10,2454074,1671496,68.1,1622236,66.1,49260,2.9
26571,20,Kansas,2017,10,2217751,1475509,66.5,1423215,64.2,52294,3.5
26572,21,Kentucky,2017,10,3477838,2055337,59.1,1961150,56.4,94187,4.6
26573,22,Louisiana,2017,10,3583125,2105373,58.8,2006482,56,98891,4.7
26574,23,Maine,2017,10,1100622,697219,63.3,674703,61.3,22516,3.2
26575,24,Maryland,2017,10,4739353,3210572,67.7,3075870,64.9,134702,4.2
26576,25,Massachusetts,2017,10,5593224,3708326,66.3,3572182,63.9,136144,3.7
26577,26,Michigan,2017,10,7960267,4896847,61.5,4668169,58.6,228678,4.7
26578,27,Minnesota,2017,10,4365987,3062047,70.1,2964049,67.9,97998,3.2
26579,28,Mississippi,2017,10,2288894,1274938,55.7,1212198,53,62740,4.9
26580,29,Missouri,2017,10,4779749,3062591,64.1,2953071,61.8,109520,3.6
26581,30,Montana,2017,10,836219,526359,62.9,505766,60.5,20593,3.9
26582,31,Nebraska,2017,10,1464589,1014299,69.3,984933,67.2,29366,2.9
26583,32,Nevada,2017,10,2339838,1472724,62.9,1401245,59.9,71479,4.9
26584,33,New Hampshire,2017,10,1107664,756335,68.3,735975,66.4,20360,2.7
26585,34,New Jersey,2017,10,7057056,4446491,63,4237472,60,209019,4.7
26586,35,New Mexico,2017,10,1625726,934650,57.5,882801,54.3,51849,5.5
26587,36,New York,2017,10,15714414,9543205,60.7,9096611,57.9,446594,4.7
26588,51000,New York city,2017,10,6790179,4106009,60.5,3919062,57.7,186947,4.6
26589,37,North Carolina,2017,10,8060358,4957257,61.5,4743871,58.9,213386,4.3
26590,38,North Dakota,2017,10,579409,408014,70.4,397043,68.5,10971,2.7
26591,39,Ohio,2017,10,9198984,5780053,62.8,5504884,59.8,275169,4.8
26592,40,Oklahoma,2017,10,3002432,1842926,61.4,1768335,58.9,74591,4
26593,41,Oregon,2017,10,3343751,2098442,62.8,2011793,60.2,86649,4.1
26594,42,Pennsylvania,2017,10,10251501,6412816,62.6,6110386,59.6,302430,4.7
26595,44,Rhode Island,2017,10,859538,553970,64.4,529640,61.6,24330,4.4
26596,45,South Carolina,2017,10,3962304,2318668,58.5,2221181,56.1,97487,4.2
26597,46,South Dakota,2017,10,663297,457283,68.9,442454,66.7,14829,3.2
26598,47,Tennessee,2017,10,5284989,3207815,60.7,3096685,58.6,111130,3.5
26599,48,Texas,2017,10,21363800,13641289,63.9,13087950,61.3,553339,4.1
26600,49,Utah,2017,10,2262169,1555978,68.8,1506213,66.6,49765,3.2
26601,50,Vermont,2017,10,516526,346301,67,336560,65.2,9741,2.8
26602,51,Virginia,2017,10,6608486,4323829,65.4,4172499,63.1,151330,3.5
26603,53,Washington,2017,10,5871121,3747458,63.8,3573959,60.9,173499,4.6
26604,54,West Virginia,2017,10,1461158,780894,53.4,739435,50.6,41459,5.3
26605,55,Wisconsin,2017,10,4594695,3135391,68.2,3037272,66.1,98119,3.1
26606,56,Wyoming,2017,10,447666,292320,65.3,280372,62.6,11948,4.1
26607,1,Alabama,2017,11,3837817,2189013,57,2104285,54.8,84728,3.9
26608,2,Alaska,2017,11,546632,357182,65.3,332767,60.9,24415,6.8
26609,4,Arizona,2017,11,5529499,3351184,60.6,3192358,57.7,158826,4.7
26610,5,Arkansas,2017,11,2326930,1349591,58,1299197,55.8,50394,3.7
26611,6,California,2017,11,30892879,19204927,62.2,18344984,59.4,859943,4.5
26612,37,Los Angeles County,2017,11,8076978,5095039,63.1,4859182,60.2,235857,4.6
26613,8,Colorado,2017,11,4423502,3025601,68.4,2937284,66.4,88317,2.9
26614,9,Connecticut,2017,11,2879672,1888351,65.6,1801515,62.6,86836,4.6
26615,10,Delaware,2017,11,764878,478329,62.5,457847,59.9,20482,4.3
26616,11,District of Columbia,2017,11,571879,402832,70.4,379105,66.3,23727,5.9
26617,12,Florida,2017,11,17031676,10097965,59.3,9694399,56.9,403566,4
26618,13,Georgia,2017,11,8030244,5079195,63.3,4858501,60.5,220694,4.3
26619,15,Hawaii,2017,11,1093936,679401,62.1,664138,60.7,15263,2.2
26620,16,Idaho,2017,11,1315700,842850,64.1,816978,62.1,25872,3.1
26621,17,Illinois,2017,11,10035165,6474985,64.5,6172027,61.5,302958,4.7
26622,18,Indiana,2017,11,5187788,3344001,64.5,3230467,62.3,113534,3.4
26623,19,Iowa,2017,11,2454725,1671300,68.1,1623003,66.1,48297,2.9
26624,20,Kansas,2017,11,2218312,1474727,66.5,1423062,64.2,51665,3.5
26625,21,Kentucky,2017,11,3478647,2053900,59,1962173,56.4,91727,4.5
26626,22,Louisiana,2017,11,3583011,2105777,58.8,2007922,56,97855,4.6
26627,23,Maine,2017,11,1101056,696903,63.3,674744,61.3,22159,3.2
26628,24,Maryland,2017,11,4740663,3210715,67.7,3075849,64.9,134866,4.2
26629,25,Massachusetts,2017,11,5595768,3716022,66.4,3580888,64,135134,3.6
26630,26,Michigan,2017,11,7962387,4894842,61.5,4668314,58.6,226528,4.6
26631,27,Minnesota,2017,11,4368959,3061481,70.1,2965577,67.9,95904,3.1
26632,28,Mississippi,2017,11,2288622,1273531,55.6,1211370,52.9,62161,4.9
26633,29,Missouri,2017,11,4781200,3059836,64,2951457,61.7,108379,3.5
26634,30,Montana,2017,11,836930,526503,62.9,506057,60.5,20446,3.9
26635,31,Nebraska,2017,11,1465420,1015169,69.3,985709,67.3,29460,2.9
26636,32,Nevada,2017,11,2344179,1476306,63,1405134,59.9,71172,4.8
26637,33,New Hampshire,2017,11,1108242,756948,68.3,736606,66.5,20342,2.7
26638,34,New Jersey,2017,11,7057979,4440412,62.9,4233062,60,207350,4.7
26639,35,New Mexico,2017,11,1626365,934345,57.4,883559,54.3,50786,5.4
26640,36,New York,2017,11,15712623,9527547,60.6,9085925,57.8,441622,4.6
26641,51000,New York city,2017,11,6787429,4098574,60.4,3915272,57.7,183302,4.5
26642,37,North Carolina,2017,11,8069842,4956898,61.4,4745105,58.8,211793,4.3
26643,38,North Dakota,2017,11,579520,407395,70.3,396404,68.4,10991,2.7
26644,39,Ohio,2017,11,9201234,5772303,62.7,5504517,59.8,267786,4.6
26645,40,Oklahoma,2017,11,3003437,1843553,61.4,1770004,58.9,73549,4
26646,41,Oregon,2017,11,3347011,2098180,62.7,2011586,60.1,86594,4.1
26647,42,Pennsylvania,2017,11,10253135,6409039,62.5,6108932,59.6,300107,4.7
26648,44,Rhode Island,2017,11,859768,554085,64.4,529752,61.6,24333,4.4
26649,45,South Carolina,2017,11,3967171,2320154,58.5,2224179,56.1,95975,4.1
26650,46,South Dakota,2017,11,663771,457627,68.9,442897,66.7,14730,3.2
26651,47,Tennessee,2017,11,5289741,3211390,60.7,3099333,58.6,112057,3.5
26652,48,Texas,2017,11,21390965,13661966,63.9,13110303,61.3,551663,4
26653,49,Utah,2017,11,2266397,1557840,68.7,1508523,66.6,49317,3.2
26654,50,Vermont,2017,11,516623,346324,67,336722,65.2,9602,2.8
26655,51,Virginia,2017,11,6611675,4322440,65.4,4174224,63.1,148216,3.4
26656,53,Washington,2017,11,5878715,3751607,63.8,3578825,60.9,172782,4.6
26657,54,West Virginia,2017,11,1460466,781184,53.5,739434,50.6,41750,5.3
26658,55,Wisconsin,2017,11,4596644,3132930,68.2,3037053,66.1,95877,3.1
26659,56,Wyoming,2017,11,447688,292024,65.2,280158,62.6,11866,4.1
26660,1,Alabama,2017,12,3838898,2190664,57.1,2106038,54.9,84626,3.9
26661,2,Alaska,2017,12,546529,356505,65.2,332314,60.8,24191,6.8
26662,4,Arizona,2017,12,5538536,3358236,60.6,3198442,57.7,159794,4.8
26663,5,Arkansas,2017,12,2327692,1349478,58,1299051,55.8,50427,3.7
26664,6,California,2017,12,30905237,19200661,62.1,18353112,59.4,847549,4.4
26665,37,Los Angeles County,2017,12,8076693,5092719,63.1,4857475,60.1,235244,4.6
26666,8,Colorado,2017,12,4429876,3032321,68.5,2943243,66.4,89078,2.9
26667,9,Connecticut,2017,12,2880039,1887951,65.6,1801694,62.6,86257,4.6
26668,10,Delaware,2017,12,765586,478746,62.5,458573,59.9,20173,4.2
26669,11,District of Columbia,2017,12,572219,403340,70.5,379846,66.4,23494,5.8
26670,12,Florida,2017,12,17052556,10102103,59.2,9702948,56.9,399155,4
26671,13,Georgia,2017,12,8038232,5079132,63.2,4861087,60.5,218045,4.3
26672,15,Hawaii,2017,12,1093884,679141,62.1,663827,60.7,15314,2.3
26673,16,Idaho,2017,12,1318194,844790,64.1,819073,62.1,25717,3
