candidate,pct_estimate,lo,hi,date,election,cycle
Republicans,45.186342,38.90764,51.465044,2/26/22,11/8/22,2022
Democrats,42.743786,38.489246,46.998326,2/27/22,11/8/22,2022
Republicans,45.28699,39.027333,51.546647,2/27/22,11/8/22,2022
Democrats,42.614249,38.353626,46.874871,2/28/22,11/8/22,2022
Republicans,44.962792,38.688931,51.236653,2/28/22,11/8/22,2022
Democrats,42.664648,38.435821,46.893476,3/1/22,11/8/22,2022
Republicans,44.80392,38.578621,51.029218,3/1/22,11/8/22,2022
Democrats,42.639919,38.414903,46.864936,3/2/22,11/8/22,2022
Republicans,44.7588,38.528226,50.989373,3/2/22,11/8/22,2022
Democrats,42.643446,38.424275,46.862618,3/3/22,11/8/22,2022
Republicans,44.766144,38.535944,50.996344,3/3/22,11/8/22,2022
Democrats,42.646889,38.433618,46.86016,3/4/22,11/8/22,2022
Republicans,44.772192,38.542649,51.001734,3/4/22,11/8/22,2022
Democrats,42.651076,38.442888,46.859263,3/5/22,11/8/22,2022
Republicans,44.778988,38.550888,51.007089,3/5/22,11/8/22,2022
Democrats,42.654724,38.452059,46.85739,3/6/22,11/8/22,2022
Republicans,44.784326,38.557406,51.011245,3/6/22,11/8/22,2022
Democrats,42.658651,38.461702,46.855601,3/7/22,11/8/22,2022
Republicans,44.789816,38.564256,51.015376,3/7/22,11/8/22,2022
Democrats,42.662439,38.470229,46.854649,3/8/22,11/8/22,2022
Republicans,44.79461,38.570616,51.018603,3/8/22,11/8/22,2022
Democrats,42.684092,38.45501,46.913174,3/9/22,11/8/22,2022
Republicans,44.76657,38.520927,51.012213,3/9/22,11/8/22,2022
Democrats,42.688145,38.465888,46.910402,3/10/22,11/8/22,2022
Republicans,44.770388,38.525843,51.014933,3/10/22,11/8/22,2022
Democrats,42.644612,38.448307,46.840917,3/11/22,11/8/22,2022
Republicans,44.80905,38.599453,51.018646,3/11/22,11/8/22,2022
Democrats,42.648183,38.456935,46.839432,3/12/22,11/8/22,2022
Republicans,44.81271,38.604932,51.020488,3/12/22,11/8/22,2022
Democrats,42.651813,38.465408,46.838217,3/13/22,11/8/22,2022
Republicans,44.815232,38.609366,51.021098,3/13/22,11/8/22,2022
Democrats,42.655309,38.472377,46.838241,3/14/22,11/8/22,2022
Republicans,44.816563,38.612996,51.02013,3/14/22,11/8/22,2022
Democrats,42.534109,38.332788,46.73543,3/15/22,11/8/22,2022
Republicans,44.840419,38.627044,51.053794,3/15/22,11/8/22,2022
Democrats,42.519532,38.321433,46.717632,3/16/22,11/8/22,2022
Republicans,44.848419,38.642106,51.054731,3/16/22,11/8/22,2022
Democrats,42.676558,38.474363,46.878754,3/17/22,11/8/22,2022
Republicans,44.827938,38.679446,50.976431,3/17/22,11/8/22,2022
Democrats,42.630423,38.423801,46.837045,3/18/22,11/8/22,2022
Republicans,44.917618,38.753751,51.081485,3/18/22,11/8/22,2022
Democrats,42.632526,38.429384,46.835668,3/19/22,11/8/22,2022
Republicans,44.9194,38.759204,51.079596,3/19/22,11/8/22,2022
Democrats,42.635432,38.43644,46.834425,3/20/22,11/8/22,2022
Republicans,44.921404,38.764967,51.077841,3/20/22,11/8/22,2022
Democrats,42.637426,38.442123,46.83273,3/21/22,11/8/22,2022
Republicans,44.920975,38.769231,51.072718,3/21/22,11/8/22,2022
Democrats,42.608683,38.418134,46.799232,3/22/22,11/8/22,2022
Republicans,44.930398,38.810905,51.049891,3/22/22,11/8/22,2022
Democrats,42.533348,38.387283,46.679413,3/23/22,11/8/22,2022
Republicans,44.796675,38.739338,50.854012,3/23/22,11/8/22,2022
Democrats,42.482106,38.425666,46.538546,3/24/22,11/8/22,2022
Republicans,44.510421,38.555852,50.46499,3/24/22,11/8/22,2022
Democrats,42.483321,38.432005,46.534636,3/25/22,11/8/22,2022
Republicans,44.508269,38.560424,50.456114,3/25/22,11/8/22,2022
Democrats,42.456626,38.393086,46.520167,3/26/22,11/8/22,2022
Republicans,44.512724,38.575961,50.449488,3/26/22,11/8/22,2022
Democrats,42.484695,38.454914,46.514475,3/27/22,11/8/22,2022
Republicans,44.537636,38.642658,50.432614,3/27/22,11/8/22,2022
Democrats,42.329963,38.084937,46.57499,3/28/22,11/8/22,2022
Republicans,44.445769,38.586753,50.304785,3/28/22,11/8/22,2022
Democrats,42.400319,38.166947,46.633691,3/29/22,11/8/22,2022
Republicans,44.579204,38.680948,50.477459,3/29/22,11/8/22,2022
Democrats,42.566057,38.209949,46.922165,3/30/22,11/8/22,2022
Republicans,44.665487,38.754243,50.576732,3/30/22,11/8/22,2022
Democrats,42.567708,38.212468,46.922948,3/31/22,11/8/22,2022
Republicans,44.665707,38.761505,50.569909,3/31/22,11/8/22,2022
Democrats,42.569041,38.214665,46.923416,4/1/22,11/8/22,2022
Republicans,44.666104,38.769236,50.562972,4/1/22,11/8/22,2022
Democrats,42.570058,38.217466,46.92265,4/2/22,11/8/22,2022
Republicans,44.667275,38.776958,50.557592,4/2/22,11/8/22,2022
Democrats,42.570803,38.218643,46.922963,4/3/22,11/8/22,2022
Republicans,44.668158,38.784514,50.551802,4/3/22,11/8/22,2022
Democrats,42.571499,38.219394,46.923604,4/4/22,11/8/22,2022
Republicans,44.669373,38.790034,50.548712,4/4/22,11/8/22,2022
Democrats,42.572038,38.22058,46.923497,4/5/22,11/8/22,2022
Republicans,44.670185,38.794506,50.545863,4/5/22,11/8/22,2022
Democrats,42.520344,38.19466,46.846029,4/6/22,11/8/22,2022
Republicans,44.719288,38.837597,50.600978,4/6/22,11/8/22,2022
Democrats,42.520973,38.197107,46.844838,4/7/22,11/8/22,2022
Republicans,44.720006,38.847177,50.592836,4/7/22,11/8/22,2022
Democrats,42.520905,38.197982,46.843828,4/8/22,11/8/22,2022
Republicans,44.720465,38.854497,50.586433,4/8/22,11/8/22,2022
Democrats,42.520932,38.19946,46.842404,4/9/22,11/8/22,2022
Republicans,44.721863,38.860194,50.583532,4/9/22,11/8/22,2022
Democrats,42.521075,38.19985,46.8423,4/10/22,11/8/22,2022
Republicans,44.723216,38.866293,50.58014,4/10/22,11/8/22,2022
Democrats,42.543865,38.227422,46.860308,4/11/22,11/8/22,2022
Republicans,44.745785,38.906959,50.584612,4/11/22,11/8/22,2022
Democrats,42.544425,38.229186,46.859665,4/12/22,11/8/22,2022
Republicans,44.747357,38.9126,50.582114,4/12/22,11/8/22,2022
Democrats,42.490998,38.152044,46.829951,4/13/22,11/8/22,2022
Republicans,44.736912,38.865787,50.608037,4/13/22,11/8/22,2022
Democrats,42.490195,38.151793,46.828597,4/14/22,11/8/22,2022
Republicans,44.73819,38.871589,50.60479,4/14/22,11/8/22,2022
Democrats,42.442481,38.102658,46.782304,4/15/22,11/8/22,2022
Republicans,44.702296,38.866537,50.538055,4/15/22,11/8/22,2022
Democrats,42.440418,38.100876,46.779961,4/16/22,11/8/22,2022
Republicans,44.703239,38.872826,50.533652,4/16/22,11/8/22,2022
Democrats,42.438544,38.100403,46.776685,4/17/22,11/8/22,2022
Republicans,44.704193,38.878908,50.529479,4/17/22,11/8/22,2022
Democrats,42.435864,38.098346,46.773382,4/18/22,11/8/22,2022
Republicans,44.704866,38.885314,50.524417,4/18/22,11/8/22,2022
Democrats,42.441846,38.091639,46.792053,4/19/22,11/8/22,2022
Republicans,44.6945,38.853984,50.535016,4/19/22,11/8/22,2022
Democrats,42.42769,38.081356,46.774025,4/20/22,11/8/22,2022
Republicans,44.600781,38.743552,50.45801,4/20/22,11/8/22,2022
Democrats,42.660031,38.211405,47.108657,4/21/22,11/8/22,2022
Republicans,45.002012,39.143598,50.860425,4/21/22,11/8/22,2022
Democrats,42.712134,38.293022,47.131246,4/22/22,11/8/22,2022
Republicans,45.121106,39.310521,50.931692,4/22/22,11/8/22,2022
Democrats,42.715087,38.295737,47.134436,4/23/22,11/8/22,2022
Republicans,45.127953,39.323788,50.932117,4/23/22,11/8/22,2022
Democrats,42.718236,38.299766,47.136707,4/24/22,11/8/22,2022
Republicans,45.134662,39.336662,50.932662,4/24/22,11/8/22,2022
Democrats,42.720554,38.213194,47.227915,4/25/22,11/8/22,2022
Republicans,45.220179,39.40673,51.033628,4/25/22,11/8/22,2022
Democrats,42.770761,38.296625,47.244898,4/26/22,11/8/22,2022
Republicans,45.165887,39.402562,50.929212,4/26/22,11/8/22,2022
Democrats,42.731538,38.336668,47.126407,4/27/22,11/8/22,2022
Republicans,45.004529,39.338439,50.670619,4/27/22,11/8/22,2022
Democrats,42.637902,38.253236,47.022569,4/28/22,11/8/22,2022
Republicans,45.155043,39.52984,50.780247,4/28/22,11/8/22,2022
Democrats,42.629621,38.287389,46.971852,4/29/22,11/8/22,2022
Republicans,45.290638,39.716888,50.864389,4/29/22,11/8/22,2022
Democrats,42.630833,38.289135,46.972532,4/30/22,11/8/22,2022
Republicans,45.300515,39.73525,50.865781,4/30/22,11/8/22,2022
Democrats,42.794865,38.454885,47.134845,5/1/22,11/8/22,2022
Republicans,45.197254,39.691566,50.702942,5/1/22,11/8/22,2022
Democrats,42.7978,38.459275,47.136325,5/2/22,11/8/22,2022
Republicans,45.203996,39.705973,50.702018,5/2/22,11/8/22,2022
Democrats,42.664037,38.304648,47.023426,5/3/22,11/8/22,2022
Republicans,45.234578,39.756959,50.712197,5/3/22,11/8/22,2022
Democrats,42.795693,38.350504,47.240882,5/4/22,11/8/22,2022
Republicans,45.381439,39.915882,50.846996,5/4/22,11/8/22,2022
Democrats,42.798271,38.352723,47.243818,5/5/22,11/8/22,2022
Republicans,45.389155,39.933898,50.844412,5/5/22,11/8/22,2022
Democrats,42.770813,38.353266,47.188359,5/6/22,11/8/22,2022
Republicans,45.410207,39.959378,50.861036,5/6/22,11/8/22,2022
Democrats,42.772773,38.355793,47.189753,5/7/22,11/8/22,2022
Republicans,45.418078,39.978712,50.857443,5/7/22,11/8/22,2022
Democrats,42.774955,38.358841,47.19107,5/8/22,11/8/22,2022
Republicans,45.425835,39.998872,50.852797,5/8/22,11/8/22,2022
Democrats,42.823856,38.422383,47.22533,5/9/22,11/8/22,2022
Republicans,45.383383,39.99115,50.775615,5/9/22,11/8/22,2022
Democrats,42.826856,38.426444,47.227269,5/10/22,11/8/22,2022
Republicans,45.389957,40.00888,50.771033,5/10/22,11/8/22,2022
Democrats,42.944642,38.48933,47.399954,5/11/22,11/8/22,2022
Republicans,45.498847,40.099408,50.898285,5/11/22,11/8/22,2022
Democrats,42.879936,38.499217,47.260656,5/12/22,11/8/22,2022
Republicans,45.514894,40.155054,50.874734,5/12/22,11/8/22,2022
Democrats,42.877214,38.508469,47.245958,5/13/22,11/8/22,2022
Republicans,45.480955,40.117238,50.844673,5/13/22,11/8/22,2022
Democrats,42.881214,38.512876,47.249552,5/14/22,11/8/22,2022
Republicans,45.48589,40.130128,50.841651,5/14/22,11/8/22,2022
Democrats,42.959425,38.595129,47.323721,5/15/22,11/8/22,2022
Republicans,45.482041,40.163618,50.800463,5/15/22,11/8/22,2022
Democrats,43.002584,38.641536,47.363632,5/16/22,11/8/22,2022
Republicans,45.427127,40.085221,50.769032,5/16/22,11/8/22,2022
Democrats,42.573447,37.748031,47.398862,5/17/22,11/8/22,2022
Republicans,45.092857,39.407652,50.778062,5/17/22,11/8/22,2022
Democrats,42.555332,37.765851,47.344814,5/18/22,11/8/22,2022
Republicans,45.108971,39.440194,50.777748,5/18/22,11/8/22,2022
Democrats,42.691584,37.88597,47.497199,5/19/22,11/8/22,2022
Republicans,44.996008,39.356876,50.63514,5/19/22,11/8/22,2022
Democrats,42.649615,37.84348,47.45575,5/20/22,11/8/22,2022
Republicans,45.00588,39.381898,50.629863,5/20/22,11/8/22,2022
Democrats,42.651635,37.841366,47.461904,5/21/22,11/8/22,2022
Republicans,45.004672,39.385243,50.624101,5/21/22,11/8/22,2022
Democrats,42.653884,37.839125,47.468643,5/22/22,11/8/22,2022
Republicans,45.003779,39.388724,50.618834,5/22/22,11/8/22,2022
Democrats,42.68122,37.895242,47.467198,5/23/22,11/8/22,2022
Republicans,45.030299,39.4123,50.648298,5/23/22,11/8/22,2022
Democrats,42.78193,37.961717,47.602144,5/24/22,11/8/22,2022
Republicans,45.107322,39.478756,50.735889,5/24/22,11/8/22,2022
Democrats,42.749465,37.968064,47.530866,5/25/22,11/8/22,2022
Republicans,45.083329,39.472489,50.694169,5/25/22,11/8/22,2022
Democrats,42.757218,38.000253,47.514183,5/26/22,11/8/22,2022
Republicans,45.02285,39.440031,50.605669,5/26/22,11/8/22,2022
Democrats,42.787148,38.047086,47.52721,5/27/22,11/8/22,2022
Republicans,44.999384,39.441061,50.557706,5/27/22,11/8/22,2022
Democrats,42.79048,38.046829,47.534131,5/28/22,11/8/22,2022
Republicans,44.996336,39.445201,50.547471,5/28/22,11/8/22,2022
Democrats,42.794255,38.046336,47.542173,5/29/22,11/8/22,2022
Republicans,44.992934,39.448576,50.537293,5/29/22,11/8/22,2022
Democrats,42.797362,38.045342,47.549382,5/30/22,11/8/22,2022
Republicans,44.989822,39.452854,50.52679,5/30/22,11/8/22,2022
Democrats,42.800303,38.043982,47.556623,5/31/22,11/8/22,2022
Republicans,44.987581,39.457767,50.517394,5/31/22,11/8/22,2022
Democrats,42.805644,38.075017,47.536271,6/1/22,11/8/22,2022
Republicans,45.002493,39.481638,50.523347,6/1/22,11/8/22,2022
Democrats,42.80818,38.073213,47.543147,6/2/22,11/8/22,2022
Republicans,45.001246,39.490035,50.512456,6/2/22,11/8/22,2022
Democrats,42.803884,38.071841,47.535927,6/3/22,11/8/22,2022
Republicans,45.011479,39.506562,50.516396,6/3/22,11/8/22,2022
Democrats,42.806778,38.070285,47.543272,6/4/22,11/8/22,2022
Republicans,45.010098,39.509079,50.511117,6/4/22,11/8/22,2022
Democrats,42.810046,38.069393,47.550699,6/5/22,11/8/22,2022
Republicans,45.009001,39.511797,50.506206,6/5/22,11/8/22,2022
Democrats,42.801442,38.070097,47.532788,6/6/22,11/8/22,2022
Republicans,45.016132,39.526508,50.505756,6/6/22,11/8/22,2022
Democrats,42.804133,38.069532,47.538733,6/7/22,11/8/22,2022
Republicans,45.016095,39.531272,50.500919,6/7/22,11/8/22,2022
Democrats,42.686916,38.051585,47.322248,6/8/22,11/8/22,2022
Republicans,45.038911,39.578944,50.498878,6/8/22,11/8/22,2022
Democrats,42.685198,38.046784,47.323612,6/9/22,11/8/22,2022
Republicans,45.037051,39.582079,50.492023,6/9/22,11/8/22,2022
Democrats,42.645026,38.000263,47.289789,6/10/22,11/8/22,2022
Republicans,45.041101,39.597687,50.484515,6/10/22,11/8/22,2022
Democrats,42.6402,37.991941,47.288459,6/11/22,11/8/22,2022
Republicans,45.039044,39.60042,50.477669,6/11/22,11/8/22,2022
Democrats,42.634333,37.983608,47.285057,6/12/22,11/8/22,2022
Republicans,45.037345,39.604843,50.469848,6/12/22,11/8/22,2022
Democrats,42.630123,37.9769,47.283346,6/13/22,11/8/22,2022
Republicans,45.037729,39.610784,50.464674,6/13/22,11/8/22,2022
Democrats,42.280093,37.335987,47.224199,6/14/22,11/8/22,2022
Republicans,44.781688,39.135796,50.427579,6/14/22,11/8/22,2022
Democrats,42.446249,37.556323,47.336176,6/15/22,11/8/22,2022
Republicans,44.992378,39.374869,50.609888,6/15/22,11/8/22,2022
Democrats,42.439233,37.541913,47.336552,6/16/22,11/8/22,2022
Republicans,44.991831,39.3765,50.607162,6/16/22,11/8/22,2022
Democrats,42.443613,37.591603,47.295623,6/17/22,11/8/22,2022
Republicans,44.705827,39.093805,50.31785,6/17/22,11/8/22,2022
Democrats,42.436671,37.577502,47.295841,6/18/22,11/8/22,2022
Republicans,44.701415,39.092364,50.310467,6/18/22,11/8/22,2022
Democrats,42.431727,37.56677,47.296684,6/19/22,11/8/22,2022
Republicans,44.698385,39.091879,50.304892,6/19/22,11/8/22,2022
Democrats,42.424027,37.552521,47.295534,6/20/22,11/8/22,2022
Republicans,44.692653,39.087979,50.297327,6/20/22,11/8/22,2022
Democrats,42.526832,37.653621,47.400043,6/21/22,11/8/22,2022
Republicans,44.699576,39.103439,50.295712,6/21/22,11/8/22,2022
Democrats,42.478347,37.641789,47.314906,6/22/22,11/8/22,2022
Republicans,44.795059,39.233285,50.356834,6/22/22,11/8/22,2022
Democrats,42.511903,37.685108,47.338697,6/23/22,11/8/22,2022
Republicans,44.776147,39.219103,50.33319,6/23/22,11/8/22,2022
Democrats,42.514239,37.704968,47.32351,6/24/22,11/8/22,2022
Republicans,44.793751,39.255563,50.331939,6/24/22,11/8/22,2022
Democrats,42.511323,37.697478,47.325169,6/25/22,11/8/22,2022
Republicans,44.790271,39.254569,50.325973,6/25/22,11/8/22,2022
Democrats,42.508056,37.690222,47.32589,6/26/22,11/8/22,2022
Republicans,44.786657,39.253558,50.319756,6/26/22,11/8/22,2022
Democrats,42.653376,37.815614,47.491137,6/27/22,11/8/22,2022
Republicans,44.687375,39.156323,50.218427,6/27/22,11/8/22,2022
Democrats,42.705934,37.871986,47.539883,6/28/22,11/8/22,2022
Republicans,44.6057,39.047643,50.163756,6/28/22,11/8/22,2022
Democrats,42.683081,37.880135,47.486027,6/29/22,11/8/22,2022
Republicans,44.814119,39.278585,50.349653,6/29/22,11/8/22,2022
Democrats,42.683761,37.877934,47.489589,6/30/22,11/8/22,2022
Republicans,44.811498,39.279465,50.343531,6/30/22,11/8/22,2022
Democrats,42.781267,38.02363,47.538903,7/1/22,11/8/22,2022
Republicans,44.764518,39.279328,50.249707,7/1/22,11/8/22,2022
Democrats,42.783147,38.02198,47.544313,7/2/22,11/8/22,2022
Republicans,44.760021,39.27909,50.240953,7/2/22,11/8/22,2022
Democrats,42.786356,38.023832,47.54888,7/3/22,11/8/22,2022
Republicans,44.755991,39.277653,50.234328,7/3/22,11/8/22,2022
Democrats,42.788784,38.024959,47.552608,7/4/22,11/8/22,2022
Republicans,44.751546,39.275977,50.227115,7/4/22,11/8/22,2022
Democrats,43.199203,38.355163,48.043244,7/5/22,11/8/22,2022
Republicans,44.846794,39.387456,50.306133,7/5/22,11/8/22,2022
Democrats,43.206154,38.371039,48.04127,7/6/22,11/8/22,2022
Republicans,44.819819,39.349345,50.290293,7/6/22,11/8/22,2022
Democrats,43.215993,38.376518,48.055468,7/7/22,11/8/22,2022
Republicans,44.816574,39.348012,50.285136,7/7/22,11/8/22,2022
Democrats,43.184487,38.382074,47.986901,7/8/22,11/8/22,2022
Republicans,44.961355,39.479912,50.442798,7/8/22,11/8/22,2022
Democrats,43.195356,38.390938,47.999774,7/9/22,11/8/22,2022
Republicans,44.960009,39.482259,50.437759,7/9/22,11/8/22,2022
Democrats,43.20376,38.397435,48.010084,7/10/22,11/8/22,2022
Republicans,44.95903,39.48614,50.43192,7/10/22,11/8/22,2022
Democrats,43.091572,38.336897,47.846246,7/11/22,11/8/22,2022
Republicans,45.111811,39.683764,50.539857,7/11/22,11/8/22,2022
Democrats,42.767914,37.792472,47.743356,7/12/22,11/8/22,2022
Republicans,44.847328,39.156493,50.538164,7/12/22,11/8/22,2022
Democrats,42.829004,37.935268,47.722739,7/13/22,11/8/22,2022
Republicans,44.740053,39.100762,50.379343,7/13/22,11/8/22,2022
Democrats,43.054865,38.011678,48.098053,7/14/22,11/8/22,2022
Republicans,44.813589,39.19145,50.435728,7/14/22,11/8/22,2022
Democrats,42.940354,37.948921,47.931787,7/15/22,11/8/22,2022
Republicans,44.664756,39.086639,50.242873,7/15/22,11/8/22,2022
Democrats,42.942503,37.939867,47.94514,7/16/22,11/8/22,2022
Republicans,44.657065,39.074643,50.239487,7/16/22,11/8/22,2022
Democrats,42.862525,37.885306,47.839744,7/17/22,11/8/22,2022
Republicans,44.590437,39.053113,50.127761,7/17/22,11/8/22,2022
Democrats,42.863597,37.878199,47.848995,7/18/22,11/8/22,2022
Republicans,44.582749,39.042312,50.123186,7/18/22,11/8/22,2022
Democrats,42.909605,37.923973,47.895237,7/19/22,11/8/22,2022
Republicans,44.589565,39.070393,50.108738,7/19/22,11/8/22,2022
Democrats,43.088544,38.134669,48.042418,7/20/22,11/8/22,2022
Republicans,44.436166,38.967694,49.904637,7/20/22,11/8/22,2022
Democrats,43.181587,38.238205,48.124969,7/21/22,11/8/22,2022
Republicans,44.320991,38.865754,49.776229,7/21/22,11/8/22,2022
Democrats,43.200529,38.332611,48.068446,7/22/22,11/8/22,2022
Republicans,44.162699,38.757141,49.568258,7/22/22,11/8/22,2022
Democrats,43.204358,38.332079,48.076637,7/23/22,11/8/22,2022
Republicans,44.152266,38.748431,49.556102,7/23/22,11/8/22,2022
Democrats,43.110452,38.253082,47.967823,7/24/22,11/8/22,2022
Republicans,44.176484,38.785236,49.567732,7/24/22,11/8/22,2022
Democrats,43.111564,38.250373,47.972756,7/25/22,11/8/22,2022
Republicans,44.166649,38.778561,49.554738,7/25/22,11/8/22,2022
Democrats,43.395626,38.544848,48.246405,7/26/22,11/8/22,2022
Republicans,44.074088,38.734577,49.413599,7/26/22,11/8/22,2022
Democrats,43.58038,38.692231,48.468529,7/27/22,11/8/22,2022
Republicans,44.122414,38.780824,49.464004,7/27/22,11/8/22,2022
Democrats,43.890411,39.069838,48.710985,7/28/22,11/8/22,2022
Republicans,44.124779,38.868113,49.381446,7/28/22,11/8/22,2022
Democrats,43.918766,39.132556,48.704976,7/29/22,11/8/22,2022
Republicans,44.20581,38.96738,49.44424,7/29/22,11/8/22,2022
Democrats,43.926946,39.140977,48.712914,7/30/22,11/8/22,2022
Republicans,44.198987,38.964163,49.433811,7/30/22,11/8/22,2022
Democrats,43.919228,39.137889,48.700566,7/31/22,11/8/22,2022
Republicans,44.285857,39.064487,49.507227,7/31/22,11/8/22,2022
Democrats,44.06244,39.25995,48.864931,8/1/22,11/8/22,2022
Republicans,44.356067,39.153166,49.558969,8/1/22,11/8/22,2022
Democrats,44.090754,39.288921,48.892587,8/2/22,11/8/22,2022
Republicans,44.327895,39.106625,49.549164,8/2/22,11/8/22,2022
Democrats,44.185747,39.361116,49.010378,8/3/22,11/8/22,2022
Republicans,44.19666,38.94087,49.45245,8/3/22,11/8/22,2022
Democrats,44.196499,39.371571,49.021427,8/4/22,11/8/22,2022
Republicans,44.189758,38.93593,49.443586,8/4/22,11/8/22,2022
Democrats,44.231662,39.423263,49.040061,8/5/22,11/8/22,2022
Republicans,44.161327,38.920324,49.402329,8/5/22,11/8/22,2022
Democrats,44.245058,39.435555,49.05456,8/6/22,11/8/22,2022
Republicans,44.154267,38.912308,49.396227,8/6/22,11/8/22,2022
Democrats,44.258078,39.4485,49.067656,8/7/22,11/8/22,2022
Republicans,44.148259,38.905561,49.390957,8/7/22,11/8/22,2022
Democrats,44.272969,39.463083,49.082856,8/8/22,11/8/22,2022
