Office,State,CensusPop,raceYear,Area,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,ThirdVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,raceNotes,st_fips,state_abb,CD,district_num,district_id,WinnerParty,TotalVotesMajor,vote_margin,R_vote_margin
House,California,NA,1968,District 23,97232,"Clawson, Del",Incumbent,52202,"Sperrazo, Jim",Challenger,NA,NA,NA,NA,NA,45030,R,0,65.07,34.93,NA,6,CA,CA-23,23,CA23,R,149434,0.301337045,0.3014
House,California,NA,1968,District 24,155443,"Lipscomb, Glenard P.",Incumbent,57972,"Neal, Fred W.",Challenger,NA,NA,NA,NA,NA,97471,R,0,72.84,27.16,NA,6,CA,CA-24,24,CA24,R,213415,0.456720474,0.4568
House,California,NA,1968,District 25,145245,"Wiggins, Charles E.",Incumbent,66263,"Shirey, Keith F.",Challenger,NA,NA,NA,NA,NA,78982,R,0,68.67,31.33,NA,6,CA,CA-25,25,CA25,R,211508,0.373423227,0.3734
House,California,NA,1968,District 26,64505,"Teichner, Irving",Challenger,134642,"Rees, Thomas M.",Incumbent,NA,NA,NA,NA,6622,70137,D,0,32.39,67.61,NA,6,CA,CA-26,26,CA26,D,199147,0.352187078,-0.3522
House,California,NA,1968,District 27,162854,"Reinecke, Ed",Incumbent,62824,"Butchko, John T.",Challenger,NA,NA,NA,NA,NA,100030,R,0,72.16,27.84,NA,6,CA,CA-27,27,CA27,R,225678,0.443242141,0.4432
House,California,NA,1968,District 28,173680,"Bell, Alphonzo",Challenger,65233,"Pratt, John M.",Challenger,NA,NA,NA,NA,4725,108447,R,0,72.7,27.3,NA,6,CA,CA-28,28,CA28,R,238913,0.453918372,0.454
House,California,NA,1968,District 29,69485,"Orozco, Bill",Challenger,76091,"Brown, George E. Jr.",Challenger,NA,NA,NA,NA,NA,6606,D,0,47.73,52.27,NA,6,CA,CA-29,29,CA29,D,145576,0.045378359,-0.0454
House,California,NA,1968,District 30,37234,"Cavnar, Samuel M.",Challenger,76967,"Roybal, Edward R.",Incumbent,NA,NA,NA,NA,NA,39733,D,0,32.6,67.4,NA,6,CA,CA-30,30,CA30,D,114201,0.347921647,-0.348
House,California,NA,1968,District 31,65004,"Dunn, James R.",Challenger,97855,"Wilson, Charles H.",Incumbent,NA,NA,NA,NA,3315,32851,D,0,39.91,60.09,NA,6,CA,CA-31,31,CA31,D,162859,0.201714366,-0.2018
House,California,NA,1968,District 32,142401,"Hosmer, Craig",Incumbent,46404,"Gottlieb, Arthur J.",Challenger,NA,NA,NA,NA,3991,95997,R,0,75.42,24.58,NA,6,CA,CA-32,32,CA32,R,188805,0.508445221,0.5084
House,California,NA,1968,District 33,123507,"Pettis, Jerry L.",Incumbent,59649,"Ballard, Al C.",Challenger,NA,NA,NA,NA,3174,63858,R,0,67.43,32.57,NA,6,CA,CA-33,33,CA33,R,183156,0.348653607,0.3486
House,California,NA,1968,District 34,103470,"Teague, Bill J.",Challenger,107113,"Hanna, Richard T.",Incumbent,NA,NA,NA,NA,NA,3643,D,0,49.14,50.86,NA,6,CA,CA-34,34,CA34,D,210583,0.017299592,-0.0172
House,California,NA,1968,District 35,216093,"Utt, James Boyd",Incumbent,74798,"Lenhart, Thomas B.",Challenger,NA,NA,NA,NA,7098,141295,R,0,74.29,25.71,NA,6,CA,CA-35,35,CA35,R,290891,0.485731769,0.4858
House,California,NA,1968,District 36,148854,"Wilson, Robert Carlton",Incumbent,59011,"Lindgren, Don",Challenger,NA,NA,NA,NA,NA,89843,R,0,71.61,28.39,NA,6,CA,CA-36,36,CA36,R,207865,0.432218026,0.4322
House,California,NA,1968,District 37,52547,"Schaeffer, Mike",Challenger,96130,"Van Deerlin, Lionel",Incumbent,NA,NA,NA,NA,NA,43583,D,0,35.34,64.66,NA,6,CA,CA-37,37,CA37,D,148677,0.293138818,-0.2932
House,California,NA,1968,District 38,68887,"Hunter, Robert O.",Challenger,121749,"Tunney, John V.",Incumbent,NA,NA,NA,NA,3665,52862,D,0,36.14,63.86,NA,6,CA,CA-38,38,CA38,D,190636,0.277292851,-0.2772
House,Colorado,NA,1968,District 1,82677,"Kemp, Frank A.",Challenger,91199,"Rogers, Byron G.",Incumbent,NA,NA,NA,NA,25499,8522,D,0,47.55,52.45,NA,8,CO,CO-01,1,CO01,D,173876,0.04901194,-0.049
House,Colorado,NA,1968,District 2,152153,"Brotzman, Donald G.",Incumbent,89917,"McVicker, Roy H.",Challenger,NA,NA,NA,NA,NA,62236,R,0,62.85,37.15,NA,8,CO,CO-02,2,CO02,R,242070,0.257099186,0.257
House,Colorado,NA,1968,District 3,81173,"Bradley, Paul",Challenger,88368,"Evans, Frank E.",Incumbent,NA,NA,NA,NA,NA,7195,D,0,47.88,52.12,NA,8,CO,CO-03,3,CO03,D,169541,0.042438112,-0.0424
House,Colorado,NA,1968,District 4,76776,"Anderson, Fred E.",Challenger,92680,"Aspinall, Wayne N.",Incumbent,NA,NA,NA,NA,NA,15904,D,0,45.31,54.69,NA,8,CO,CO-04,4,CO04,D,169456,0.093853272,-0.0938
House,Connecticut,NA,1968,District 1,74615,"Ladd, Roger B.",Challenger,124966,"Daddario, Emilio Q.",Challenger,NA,NA,NA,NA,575,50351,D,0,37.39,62.61,NA,9,CT,CT-01,1,CT01,D,199581,0.252283534,-0.2522
House,Connecticut,NA,1968,District 2,89098,"Mariani, Peter P.",Challenger,106203,"St. Onge, William L.",Challenger,NA,NA,NA,NA,1185,17105,D,0,45.62,54.38,NA,9,CT,CT-02,2,CT02,D,195301,0.087582757,-0.0876
House,Connecticut,NA,1968,District 3,80696,"Salmona, Stelio",Challenger,102636,"Giaimo, Robert N.",Challenger,NA,NA,NA,NA,7131,21940,D,0,44.02,55.98,NA,9,CT,CT-03,3,CT03,D,183332,0.119673598,-0.1196
House,Connecticut,NA,1968,District 4,113749,"Weicker, Lowell P. Jr.",Challenger,104723,"Irwin, Donald J.",Incumbent,NA,NA,NA,NA,2805,9026,R,0,52.07,47.93,NA,9,CT,CT-04,4,CT04,R,218472,0.041314219,0.0414
House,Connecticut,NA,1968,District 5,85591,"Russo, Gaetano A.",Challenger,110337,"Monagan, John S.",Incumbent,NA,NA,NA,NA,3,24746,D,0,43.68,56.32,NA,9,CT,CT-05,5,CT05,D,195928,0.126301499,-0.1264
House,Connecticut,NA,1968,District 6,126208,"Meskill, Thomas J.",Challenger,76413,"Sharaf, Robert M.",Challenger,NA,NA,NA,NA,7,49795,R,0,62.29,37.71,NA,9,CT,CT-06,6,CT06,R,202621,0.245754389,0.2458
House,Delaware,NA,1968,At Large,117827,"Roth, William V.",Incumbent,82993,"McDowell, Harris B. Jr.",Challenger,NA,NA,NA,NA,NA,34834,R,0,58.67,41.33,NA,10,DE,DE-AL,0,DE00,R,200820,0.173458819,0.1734
House,Florida,NA,1968,District 1,21063,"Drzazga, John",Challenger,116215,"Sikes, Robert L. F.",Incumbent,NA,NA,NA,NA,NA,95152,D,0,15.34,84.66,NA,12,FL,FL-01,1,FL01,D,137278,0.693133641,-0.6932
House,Florida,NA,1968,District 2,0,NA,NA,87313,"Fuqua, Don",Incumbent,NA,NA,NA,NA,NA,87313,D,0,0,100,NA,12,FL,FL-02,2,FL02,D,87313,1,-1
House,Florida,NA,1968,District 3,27696,"Parsons, Bill",Challenger,103540,"Bennett, Charles E.",Incumbent,NA,NA,NA,NA,NA,75844,D,0,21.1,78.9,NA,12,FL,FL-03,3,FL03,D,131236,0.577920692,-0.578
House,Florida,NA,1968,District 4,76974,"Herlong, William F.",Challenger,86251,"Chappell, William V.",Challenger,NA,NA,NA,NA,23,9277,D,0,47.16,52.84,NA,12,FL,FL-04,4,FL04,D,163225,0.056835656,-0.0568
House,Florida,NA,1968,District 5,108620,"Frey, Louis",Challenger,67505,"Robinson, James C.",Challenger,NA,NA,NA,NA,NA,41115,R,0,61.67,38.33,NA,12,FL,FL-05,5,FL05,R,176125,0.233442158,0.2334
House,Florida,NA,1968,District 6,51637,"Saad, Paul A.",Challenger,84193,"Gibbons, Sam M.",Incumbent,NA,NA,NA,NA,4,32556,D,0,38.02,61.98,NA,12,FL,FL-06,6,FL06,D,135830,0.239681955,-0.2396
House,Florida,NA,1968,District 7,74896,"Lovingood, Joe Z.",Challenger,91539,"Haley, James A.",Incumbent,NA,NA,NA,NA,NA,16643,D,0,45,55,NA,12,FL,FL-07,7,FL07,D,166435,0.099996996,-0.1
House,Florida,NA,1968,District 8,117747,"Cramer, William C.",Incumbent,0,NA,NA,NA,NA,NA,NA,NA,117747,R,0,100,0,NA,12,FL,FL-08,8,FL08,R,117747,1,1
House,Florida,NA,1968,District 9,87074,"Rust, Robert W.",Challenger,111539,"Rogers, Paul G.",Challenger,NA,NA,NA,NA,NA,24465,D,0,43.84,56.16,NA,12,FL,FL-09,9,FL09,D,198613,0.123179248,-0.1232
House,Florida,NA,1968,District 10,99844,"Burke, J. Herbert",Incumbent,82138,"Gissendanner, E. J.",Challenger,NA,NA,NA,NA,NA,17706,R,0,54.86,45.14,NA,12,FL,FL-10,10,FL10,R,181982,0.097295337,0.0972
House,Florida,NA,1968,District 11,30324,"Strauss, Ronald I.",Challenger,99154,"Pepper, Claude",Incumbent,NA,NA,NA,NA,1,68830,D,0,23.42,76.58,NA,12,FL,FL-11,11,FL11,D,129478,0.531596101,-0.5316
House,Florida,NA,1968,District 12,62032,"Thompson, Mike",Challenger,82362,"Fascell, Dante B.",Incumbent,NA,NA,NA,NA,NA,20330,D,0,42.96,57.04,NA,12,FL,FL-12,12,FL12,D,144394,0.140795324,-0.1408
House,Georgia,NA,1968,District 1,36118,"Tribble, Joseph J.",Challenger,77403,"Hagan, G. Elliott",Incumbent,NA,NA,NA,NA,NA,41285,D,0,31.82,68.18,NA,13,GA,GA-01,1,GA01,D,113521,0.363677205,-0.3636
House,Georgia,NA,1968,District 2,0,NA,NA,72830,"O'Neal, Emmett Maston Jr.",Incumbent,NA,NA,NA,NA,NA,72830,D,0,0,100,NA,13,GA,GA-02,2,GA02,D,72830,1,-1
House,Georgia,NA,1968,District 3,0,NA,NA,55759,"Brinkley, Jack",Incumbent,NA,NA,NA,NA,3,55759,D,0,0,100,NA,13,GA,GA-03,3,GA03,D,55759,1,-1
House,Georgia,NA,1968,District 4,78753,"Blackburn, Benjamin B.",Incumbent,58154,"MacKay, James A.",Challenger,NA,NA,NA,NA,NA,20599,R,0,57.52,42.48,NA,13,GA,GA-04,4,GA04,R,136907,0.150459801,0.1504
House,Georgia,NA,1968,District 5,79258,"Thompson, S. Fletcher",Incumbent,63183,"Weltner, Charles L.",Challenger,NA,NA,NA,NA,1,16075,R,0,55.64,44.36,NA,13,GA,GA-05,5,GA05,R,142441,0.112853743,0.1128
House,Georgia,NA,1968,District 6,0,NA,NA,97289,"Flynt, John James Jr.",Challenger,NA,NA,NA,NA,4,97289,D,0,0,100,NA,13,GA,GA-06,6,GA06,D,97289,1,-1
House,Georgia,NA,1968,District 7,0,NA,NA,96505,"Davis, John W.",Challenger,NA,NA,NA,NA,151,96505,D,0,0,100,NA,13,GA,GA-07,7,GA07,D,96505,1,-1
House,Georgia,NA,1968,District 8,0,NA,NA,64912,"Stuckey, W. S.",Challenger,NA,NA,NA,NA,1,64912,D,0,0,100,NA,13,GA,GA-08,8,GA08,D,64912,1,-1
House,Georgia,NA,1968,District 9,0,NA,NA,83829,"Landrijm, Phil M.",Challenger,NA,NA,NA,NA,3,83829,D,0,0,100,NA,13,GA,GA-09,9,GA09,D,83829,1,-1
House,Georgia,NA,1968,District 10,0,NA,NA,80674,"Stephens, Robert G. Jr.",Challenger,NA,NA,NA,NA,3,80674,D,0,0,100,NA,13,GA,GA-10,10,GA10,D,80674,1,-1
House,Hawaii,NA,1968,At Large,78733,"Blaisdell, Neal S.",Challenger,161954,"Matsunaga, Spark M.",Challenger,Democrat,149207,"Mink, Patsy T.",Incumbent,46123,12747,D,34.22,32.71,67.29,"Multimember District. Two At Large seats were open in this race.; The other vote was: Dubois, George (Republican) 39,233; Scattered Write-Ins (Other) 2,432; Olsen, Jon D. (Peace and Freedom) 2,432; Lombardi, Peter O. (Peace and Freedom) 2,026",15,HI,HI-AL,0,HI00,D,240687,0.052960899,-0.3458
House,Idaho,NA,1968,District 1,90870,"McClure, James A.",Incumbent,62002,"White, Compton I. Jr.",Challenger,NA,NA,NA,NA,NA,28868,R,0,59.44,40.56,NA,16,ID,ID-01,1,ID01,R,152872,0.18883772,0.1888
House,Idaho,NA,1968,District 2,65029,"Hansen, Orval H.",Challenger,54256,"Manning, D. V.",Challenger,NA,NA,NA,NA,4377,10773,R,0,54.52,45.48,NA,16,ID,ID-02,2,ID02,R,119285,0.090313116,0.0904
House,Illinois,NA,1968,District 1,21758,"Jennings, Janet R.",Challenger,119207,"Dawson, William L.",Incumbent,NA,NA,NA,NA,NA,97449,D,0,15.44,84.56,NA,17,IL,IL-01,1,IL01,D,140965,0.691299259,-0.6912
House,Illinois,NA,1968,District 2,56513,"Ireland, Thomas R.",Challenger,106642,"Mikva, Abner J.",Challenger,NA,NA,NA,NA,NA,50129,D,0,34.64,65.36,NA,17,IL,IL-02,2,IL02,D,163155,0.307247709,-0.3072
House,Illinois,NA,1968,District 3,86535,"Podesta, Robert A.",Challenger,101729,"Murphy, William T.",Incumbent,NA,NA,NA,NA,NA,15194,D,0,45.96,54.04,NA,17,IL,IL-03,3,IL03,D,188264,0.080705817,-0.0808
House,Illinois,NA,1968,District 4,151216,"Derwinski, Edward J.",Incumbent,70145,"Creighton, Robert E.",Challenger,NA,NA,NA,NA,NA,81071,R,0,68.31,31.69,NA,17,IL,IL-04,4,IL04,R,221361,0.366238859,0.3662
House,Illinois,NA,1968,District 5,77887,"Krasowski, Joseph J.",Challenger,96584,"Kluczynski, John C.",Incumbent,NA,NA,NA,NA,NA,18697,D,0,44.64,55.36,NA,17,IL,IL-05,5,IL05,D,174471,0.107163941,-0.1072
House,Illinois,NA,1968,District 6,63999,"Dolezal, Gerald",Challenger,94779,"Ronan, Daniel J.",Incumbent,NA,NA,NA,NA,NA,30780,D,0,40.31,59.69,NA,17,IL,IL-06,6,IL06,D,158778,0.193855572,-0.1938
House,Illinois,NA,1968,District 7,17594,"Lento, Thomas J.",Challenger,86769,"Annunzio, Frank",Incumbent,NA,NA,NA,NA,NA,69175,D,0,16.86,83.14,NA,17,IL,IL-07,7,IL07,D,104363,0.662830697,-0.6628
House,Illinois,NA,1968,District 8,62254,"Kaplinski, Henry S.",Challenger,105003,"Rostenkowski, Daniel",Challenger,NA,NA,NA,NA,NA,42749,D,0,37.22,62.78,NA,17,IL,IL-08,8,IL08,D,167257,0.255588705,-0.2556
House,Illinois,NA,1968,District 9,65687,"Notz, Edward U.",Challenger,119032,"Yates, Sidney R.",Challenger,NA,NA,NA,NA,NA,53345,D,0,35.56,64.44,NA,17,IL,IL-09,9,IL09,D,184719,0.28879,-0.2888
House,Illinois,NA,1968,District 10,148398,"Collier, Harold R.",Incumbent,73766,"Axelrood, Seymour C.",Challenger,NA,NA,NA,NA,NA,74632,R,0,66.8,33.2,NA,17,IL,IL-10,10,IL10,R,222164,0.335932014,0.336
House,Illinois,NA,1968,District 11,101665,"Hoellen, John J.",Challenger,128152,"Pucinski, Roman C.",Incumbent,NA,NA,NA,NA,NA,26487,D,0,44.24,55.76,NA,17,IL,IL-11,11,IL11,D,229817,0.115252571,-0.1152
House,Illinois,NA,1968,District 12,120370,"McClory, Robert",Incumbent,50525,"Salvi, Albert S.",Challenger,NA,NA,NA,NA,NA,69845,R,0,70.44,29.56,NA,17,IL,IL-12,12,IL12,R,170895,0.408701249,0.4088
House,Illinois,NA,1968,District 13,186714,"Rumsfeld, Donald",Incumbent,69987,"Baylor, David C.",Challenger,NA,NA,NA,NA,NA,116727,R,0,72.74,27.26,NA,17,IL,IL-13,13,IL13,R,256701,0.454719693,0.4548
House,Illinois,NA,1968,District 14,163332,"Erlenborn, John N.",Incumbent,66293,"Karson, Marc",Challenger,NA,NA,NA,NA,1,97039,R,0,71.13,28.87,NA,17,IL,IL-14,14,IL14,R,229625,0.422597714,0.4226
House,Illinois,NA,1968,District 15,121432,"Reid, Charlotte T.",Challenger,55291,"Alschuler, Benjamin",Challenger,NA,NA,NA,NA,NA,66141,R,0,68.71,31.29,NA,17,IL,IL-15,15,IL15,R,176723,0.374263678,0.3742
House,Illinois,NA,1968,District 16,111037,"Anderson, John Bayard",Incumbent,53838,"Major, Stan",Challenger,NA,NA,NA,NA,NA,57199,R,0,67.35,32.65,NA,17,IL,IL-16,16,IL16,R,164875,0.346923427,0.347
House,Illinois,NA,1968,District 17,122513,"Arends, Leslie C.",Incumbent,65192,"Hawthorne, Lester A.",Challenger,NA,NA,NA,NA,NA,57321,R,0,65.27,34.73,NA,17,IL,IL-17,17,IL17,R,187705,0.30537812,0.3054
House,Illinois,NA,1968,District 18,106122,"Michel, Robert H.",Incumbent,68173,"Hatcher, James G.",Challenger,NA,NA,NA,NA,NA,37949,R,0,60.89,39.11,NA,17,IL,IL-18,18,IL18,R,174295,0.217728564,0.2178
House,Illinois,NA,1968,District 19,114948,"Railsback, Tom",Incumbent,66135,"Lovitt, Craig",Challenger,NA,NA,NA,NA,NA,48813,R,0,63.48,36.52,NA,17,IL,IL-19,19,IL19,R,181083,0.269561472,0.2696
House,Illinois,NA,1968,District 20,124121,"Findley, Paul",Incumbent,63412,"Schilson, Donald L.",Challenger,NA,NA,NA,NA,NA,60709,R,0,66.19,33.81,NA,17,IL,IL-20,20,IL20,R,187533,0.323724358,0.3238
House,Illinois,NA,1968,District 21,94363,"Oshel, Val",Challenger,111425,"Gray, Kenneth J.",Incumbent,NA,NA,NA,NA,NA,17062,D,0,45.85,54.15,NA,17,IL,IL-21,21,IL21,D,205788,0.082910568,-0.083
House,Illinois,NA,1968,District 22,115258,"Springer, William L.",Incumbent,63957,"Firley, Carl F.",Challenger,NA,NA,NA,NA,NA,51301,R,0,64.31,35.69,NA,17,IL,IL-22,22,IL22,R,179215,0.286253941,0.2862
House,Illinois,NA,1968,District 23,88945,"Hopper, Bert",Challenger,104349,"Shipley, George E.",Incumbent,NA,NA,NA,NA,NA,15404,D,0,46.02,53.98,NA,17,IL,IL-23,23,IL23,D,193294,0.079692075,-0.0796
House,Illinois,NA,1968,District 24,45649,"Guthrie, John S.",Challenger,113507,"Price, Melvin",Incumbent,NA,NA,NA,NA,NA,67858,D,0,28.68,71.32,NA,17,IL,IL-24,24,IL24,D,159156,0.426361557,-0.4264
House,Indiana,NA,1968,District 1,68318,"Taylor, Donald E.",Challenger,90055,"Madden, Ray J.",Incumbent,NA,NA,NA,NA,351,21737,D,0,43.14,56.86,NA,18,IN,IN-01,1,IN01,D,158373,0.137251931,-0.1372
House,Indiana,NA,1968,District 2,104238,"Landgrebe, Earl F.",Challenger,85084,"Kelly, Edward F.",Challenger,NA,NA,NA,NA,NA,19154,R,0,55.06,44.94,NA,18,IN,IN-02,2,IN02,R,189322,0.101171549,0.1012
House,Indiana,NA,1968,District 3,86354,"Erwin, William W.",Challenger,94452,"Brademas, John",Incumbent,NA,NA,NA,NA,NA,8098,D,0,47.76,52.24,NA,18,IN,IN-03,3,IN03,D,180806,0.044788337,-0.0448
House,Indiana,NA,1968,District 4,98977,"Adair, Edwin Ross",Incumbent,93515,"Roush, J. Edward",Challenger,NA,NA,NA,NA,NA,5462,R,0,51.42,48.58,NA,18,IN,IN-04,4,IN04,R,192492,0.028375205,0.0284
House,Indiana,NA,1968,District 5,114537,"Roudebush, Richard L.",Challenger,67370,"Ford, Robert C.",Challenger,NA,NA,NA,NA,NA,47167,R,0,62.96,37.04,NA,18,IN,IN-05,5,IN05,R,181907,0.259291836,0.2592
House,Indiana,NA,1968,District 6,142207,"Bray, William G.",Incumbent,76940,"Bayt, Phillip L.",Challenger,NA,NA,NA,NA,NA,65267,R,0,64.89,35.11,NA,18,IN,IN-06,6,IN06,R,219147,0.297822923,0.2978
House,Indiana,NA,1968,District 7,115921,"Myers, John T.",Incumbent,78045,"Tipton, Elden C.",Challenger,NA,NA,NA,NA,15,37876,R,0,59.76,40.24,NA,18,IN,IN-07,7,IN07,R,193966,0.195271336,0.1952
House,Indiana,NA,1968,District 8,109585,"Zion, Roger H.",Incumbent,91642,"Kent, K. Wayne",Challenger,NA,NA,NA,NA,NA,17943,R,0,54.46,45.54,NA,18,IN,IN-08,8,IN08,R,201227,0.089167955,0.0892
House,Indiana,NA,1968,District 9,86012,"Garton, Robert D.",Challenger,102707,"Hamilton, Lee H.",Incumbent,NA,NA,NA,NA,NA,16695,D,0,45.58,54.42,NA,18,IN,IN-09,9,IN09,D,188719,0.08846486,-0.0884
House,Indiana,NA,1968,District 10,98090,"Dennis, David W.",Challenger,83981,"Norton, William J.",Challenger,NA,NA,NA,NA,NA,14109,R,0,53.87,46.13,NA,18,IN,IN-10,10,IN10,R,182071,0.077491748,0.0774
House,Indiana,NA,1968,District 11,70725,"Hill, W. W. Jr.",Challenger,80015,"Jacobs, Andrew Jr.",Challenger,NA,NA,NA,NA,NA,9290,D,0,46.92,53.08,NA,18,IN,IN-11,11,IN11,D,150740,0.061629295,-0.0616
House,Iowa,NA,1968,District 1,91419,"Schwengel, Fred",Incumbent,81049,"Schmidhauser, John R.",Challenger,NA,NA,NA,NA,1,10370,R,0,53.01,46.99,NA,19,IA,IA-01,1,IA01,R,172468,0.060127096,0.0602
House,Iowa,NA,1968,District 2,84634,"Riley, Tom",Challenger,103651,"Culver, John C.",Incumbent,NA,NA,NA,NA,4,19017,D,0,44.95,55.05,NA,19,IA,IA-02,2,IA02,D,188285,0.101001142,-0.101
House,Iowa,NA,1968,District 3,101839,"Gross, H. R.",Incumbent,57164,"Van Eschen, John E.",Challenger,NA,NA,NA,NA,NA,44675,R,0,64.05,35.95,NA,19,IA,IA-03,3,IA03,R,159003,0.280969541,0.281
House,Iowa,NA,1968,District 4,83259,"Kyl, John",Incumbent,71134,"Bandstra, Bert",Challenger,NA,NA,NA,NA,NA,12125,R,0,53.93,46.07,NA,19,IA,IA-04,4,IA04,R,154393,0.078533353,0.0786
House,Iowa,NA,1968,District 5,60710,"Mahon, Don",Challenger,99586,"Smith, Neal",Incumbent,NA,NA,NA,NA,NA,38876,D,0,37.87,62.13,NA,19,IA,IA-05,5,IA05,D,160296,0.242526326,-0.2426
House,Iowa,NA,1968,District 6,100802,"Mayne, Wiley",Incumbent,54171,"O'Sullivan, Jerry",Challenger,NA,NA,NA,NA,NA,46631,R,0,65.04,34.96,NA,19,IA,IA-06,6,IA06,R,154973,0.300897576,0.3008
House,Iowa,NA,1968,District 7,87212,"Scherle, William J.",Incumbent,46774,"Oshlo, Richard",Challenger,NA,NA,NA,NA,NA,40438,R,0,65.09,34.91,NA,19,IA,IA-07,7,IA07,R,133986,0.301807652,0.3018
House,Kansas,NA,1968,District 1,87012,"Sebelius, Keith",Challenger,82102,"Meeker, George W.",Challenger,NA,NA,NA,NA,2,4910,R,0,51.45,48.55,NA,20,KS,KS-01,1,KS01,R,169114,0.02903367,0.029
House,Kansas,NA,1968,District 2,110768,"Mize, Chester L.",Incumbent,53151,"Swan, Robert A.",Challenger,NA,NA,NA,NA,NA,57617,R,0,67.57,32.43,NA,20,KS,KS-02,2,KS02,R,163919,0.351496776,0.3514
House,Kansas,NA,1968,District 3,100877,"Winn, Larry",Challenger,59672,"George, Newell A.",Challenger,NA,NA,NA,NA,NA,41205,R,0,62.83,37.17,NA,20,KS,KS-03,3,KS03,R,160549,0.256650618,0.2566
House,Kansas,NA,1968,District 4,101991,"Shriver, Garner E.",Incumbent,55621,"Kelly, Patrick F.",Challenger,NA,NA,NA,NA,1,46370,R,0,64.71,35.29,NA,20,KS,KS-04,4,KS04,R,157612,0.294203487,0.2942
House,Kansas,NA,1968,District 5,107085,"Skubitz, Joe",Incumbent,59005,"Bramble, A. F.",Challenger,NA,NA,NA,NA,NA,48080,R,0,64.47,35.53,NA,20,KS,KS-05,5,KS05,R,166090,0.289481606,0.2894
House,Kentucky,NA,1968,District 1,0,NA,NA,72072,"Stubblefield, Frank A.",Challenger,NA,NA,NA,NA,NA,72072,D,0,0,100,NA,21,KY,KY-01,1,KY01,D,72072,1,-1
House,Kentucky,NA,1968,District 2,50904,"Simmons, Robert D.",Challenger,65860,"Natcher, William H.",Incumbent,NA,NA,NA,NA,NA,14956,D,0,43.6,56.4,NA,21,KY,KY-02,2,KY02,D,116764,0.128087424,-0.128
House,Kentucky,NA,1968,District 3,70318,"Cowger, William O.",Incumbent,55366,"Ray, Tom",Challenger,NA,NA,NA,NA,NA,14952,R,0,55.95,44.05,NA,21,KY,KY-03,3,KY03,R,125684,0.118965023,0.119
House,Kentucky,NA,1968,District 4,103793,"Snyder, M. G.",Incumbent,55971,"Sheehan, Gus",Challenger,NA,NA,NA,NA,NA,47822,R,0,64.97,35.03,NA,21,KY,KY-04,4,KY04,R,159764,0.29932901,0.2994
House,Kentucky,NA,1968,District 5,86391,"Carter, Tim Lee",Incumbent,30575,"Roberts, Thomas J.",Challenger,NA,NA,NA,NA,1721,55816,R,0,73.86,26.14,NA,21,KY,KY-05,5,KY05,R,116966,0.477198502,0.4772
House,Kentucky,NA,1968,District 6,58905,"Mobley, Russell G.",Challenger,78536,"Watts, John C.",Incumbent,NA,NA,NA,NA,1535,19631,D,0,42.86,57.14,NA,21,KY,KY-06,6,KY06,D,137441,0.142832197,-0.1428
House,Kentucky,NA,1968,District 7,50699,"Nickell, James D.",Challenger,82594,"Perkins, Carl D.",Incumbent,NA,NA,NA,NA,NA,31895,D,0,38.04,61.96,NA,21,KY,KY-07,7,KY07,D,133293,0.239284884,-0.2392
House,Louisiana,NA,1968,District 1,0,NA,NA,70658,"Hebert, F. Edward",Incumbent,NA,NA,NA,NA,NA,70658,D,0,0,100,NA,22,LA,LA-01,1,LA01,D,70658,1,-1
House,Louisiana,NA,1968,District 2,77633,"Treen, David Conner",Challenger,81537,"Boggs, Hale",Incumbent,NA,NA,NA,NA,NA,3904,D,0,48.77,51.23,NA,22,LA,LA-02,2,LA02,D,159170,0.024527235,-0.0246
House,Louisiana,NA,1968,District 3,0,NA,NA,39215,"Caffery, Patrick T.",Challenger,NA,NA,NA,NA,NA,39215,D,0,0,100,NA,22,LA,LA-03,3,LA03,D,39215,1,-1
House,Louisiana,NA,1968,District 4,0,NA,NA,63788,"Waggonner, Joe D. Jr.",Challenger,NA,NA,NA,NA,NA,63788,D,0,0,100,NA,22,LA,LA-04,4,LA04,D,63788,1,-1
House,Louisiana,NA,1968,District 5,0,NA,NA,34901,"Passman, Otto E.",Incumbent,NA,NA,NA,NA,NA,34901,D,0,0,100,NA,22,LA,LA-05,5,LA05,D,34901,1,-1
House,Louisiana,NA,1968,District 6,26267,"Rockhold, Loyd",Challenger,100461,"Rarick, John R.",Incumbent,NA,NA,NA,NA,NA,74194,D,0,20.73,79.27,NA,22,LA,LA-06,6,LA06,D,126728,0.58545862,-0.5854
House,Louisiana,NA,1968,District 7,14126,"Planche, Vance W.",Challenger,79709,"Edwards, Edwin W.",Incumbent,NA,NA,NA,NA,NA,65583,D,0,15.05,84.95,NA,22,LA,LA-07,7,LA07,D,93835,0.698918314,-0.699
House,Louisiana,NA,1968,District 8,0,NA,NA,41086,"Long, Speedy O.",Incumbent,NA,NA,NA,NA,NA,41086,D,0,0,100,NA,22,LA,LA-08,8,LA08,D,41086,1,-1
