Count,pollster,sample_size,type,bmonth,bday,year,emonth,eday,days_until_election,poll_date,party,support
2199,Reuters/Ipsos,1515,A,2,9,2018,2,13,270,2/13/18,D,39
2199,Reuters/Ipsos,1515,A,2,9,2018,2,13,270,2/13/18,R,30
2200,PPP (D),687,RV,2,9,2018,2,11,270,2/11/18,D,49
2200,PPP (D),687,RV,2,9,2018,2,11,270,2/11/18,R,41
2201,Marist,807,RV,2,5,2018,2,7,274,2/7/18,D,49
2202,Economist/YouGov,1320,RV,2,4,2018,2,6,275,2/6/18,D,43
2202,Economist/YouGov,1320,RV,2,4,2018,2,6,275,2/6/18,R,37
2203,Reuters/Ipsos,3110,A,2,2,2018,2,6,277,2/6/18,D,38
2203,Reuters/Ipsos,3110,A,2,2,2018,2,6,277,2/6/18,R,31
2204,Quinnipiac,1333,RV,2,2,2018,2,5,277,2/5/18,D,49
2204,Quinnipiac,1333,RV,2,2,2018,2,5,277,2/5/18,R,40
2205,IBD/TIPP,832,RV,1,25,2018,2,2,285,2/2/18,D,46
2205,IBD/TIPP,832,RV,1,25,2018,2,2,285,2/2/18,R,41
2206,Monmouth,711,RV,1,28,2018,1,30,282,1/30/18,D,47
2206,Monmouth,711,RV,1,28,2018,1,30,282,1/30/18,R,45
2207,Economist/YouGov,1264,RV,1,28,2018,1,30,282,1/30/18,D,42
2207,Economist/YouGov,1264,RV,1,28,2018,1,30,282,1/30/18,R,37
2208,Reuters/Ipsos,1856,A,1,26,2018,1,30,284,1/30/18,D,37
2208,Reuters/Ipsos,1856,A,1,26,2018,1,30,284,1/30/18,R,31
2209,Rasmussen Reports,1000,LV,1,24,2018,1,25,286,1/25/18,D,45
2209,Rasmussen Reports,1000,LV,1,24,2018,1,25,286,1/25/18,R,37
2210,FOX News,1002,RV,1,21,2018,1,23,289,1/23/18,D,44
2210,FOX News,1002,RV,1,21,2018,1,23,289,1/23/18,R,38
2211,Economist/YouGov,1301,RV,1,21,2018,1,23,289,1/23/18,D,41
2211,Economist/YouGov,1301,RV,1,21,2018,1,23,289,1/23/18,R,37
2212,Quinnipiac,1245,RV,1,19,2018,1,23,291,1/23/18,D,51
2212,Quinnipiac,1245,RV,1,19,2018,1,23,291,1/23/18,R,38
2213,Reuters/Ipsos,2981,A,1,19,2018,1,23,291,1/23/18,D,38
2213,Reuters/Ipsos,2981,A,1,19,2018,1,23,291,1/23/18,R,30
2214,ABC News/Wash Post,846,RV,1,15,2018,1,18,295,1/18/18,D,51
2214,ABC News/Wash Post,846,RV,1,15,2018,1,18,295,1/18/18,R,39
2215,CNN,NA,RV,1,14,2018,1,18,296,1/18/18,D,49
2215,CNN,NA,RV,1,14,2018,1,18,296,1/18/18,R,44
2216,NBC News/Wall St. Jrnl,NA,765,1,13,2018,1,17,297,1/17/18,D,49
2216,NBC News/Wall St. Jrnl,NA,765,1,13,2018,1,17,297,1/17/18,R,43
2217,Economist/YouGov,NA,1311,1,14,2018,1,16,296,1/16/18,D,42
2217,Economist/YouGov,NA,1311,1,14,2018,1,16,296,1/16/18,R,36
2218,Reuters/Ipsos,NA,1638,1,12,2018,1,16,298,1/16/18,D,37
2218,Reuters/Ipsos,NA,1638,1,12,2018,1,16,298,1/16/18,R,32
2219,Quinnipiac,NA,1212,1,12,2018,1,16,298,1/16/18,D,50
2219,Quinnipiac,NA,1212,1,12,2018,1,16,298,1/16/18,R,39
2220,Pew Research,NA,1215,1,10,2018,1,15,300,1/15/18,R,39
2221,NPR/PBS/Marist,NA,1092,1,8,2018,1,10,302,1/10/18,D,46
2221,NPR/PBS/Marist,NA,1092,1,8,2018,1,10,302,1/10/18,R,40
2222,Emerson,NA,600,1,8,2018,1,11,302,1/11/18,D,45
2222,Emerson,NA,600,1,8,2018,1,11,302,1/11/18,R,40
2223,Economist/YouGov,NA,1327,1,8,2018,1,9,302,1/9/18,D,44
2223,Economist/YouGov,NA,1327,1,8,2018,1,9,302,1/9/18,R,37
2224,Quinnipiac,NA,1106,1,5,2018,1,9,305,1/9/18,D,52
2224,Quinnipiac,NA,1106,1,5,2018,1,9,305,1/9/18,R,35
2225,Reuters/Ipsos,NA,1616,1,5,2018,1,9,305,1/9/18,D,40
2225,Reuters/Ipsos,NA,1616,1,5,2018,1,9,305,1/9/18,R,31
2320,Bloomberg,NA,799,11,4,2016,11,6,4,11/6/16,D,45
2320,Bloomberg,NA,799,11,4,2016,11,6,4,11/6/16,R,48
2321,Economist/YouGov,NA,3677,11,4,2016,11,7,4,11/7/16,D,45
2321,Economist/YouGov,NA,3677,11,4,2016,11,7,4,11/7/16,R,42
2322,FOX News,NA,1295,11,3,2016,11,6,5,11/6/16,D,45
2322,FOX News,NA,1295,11,3,2016,11,6,5,11/6/16,R,46
2323,NBC News/Wall St. Jrnl,NA,1282,11,3,2016,11,5,5,11/5/16,D,47
2323,NBC News/Wall St. Jrnl,NA,1282,11,3,2016,11,5,5,11/5/16,R,44
2324,McClatchy/Marist,NA,940,11,1,2016,11,3,7,11/3/16,D,48
2324,McClatchy/Marist,NA,940,11,1,2016,11,3,7,11/3/16,R,47
2325,Economist/YouGov,NA,1228,10,30,2016,11,1,9,11/1/16,D,46
2325,Economist/YouGov,NA,1228,10,30,2016,11,1,9,11/1/16,R,41
2326,Reuters/Ipsos,NA,1858,10,29,2016,11,2,10,11/2/16,D,42
2326,Reuters/Ipsos,NA,1858,10,29,2016,11,2,10,11/2/16,R,41
2327,CBS News/NY Times,NA,1333,10,28,2016,11,1,11,11/1/16,D,49
2327,CBS News/NY Times,NA,1333,10,28,2016,11,1,11,11/1/16,R,46
2328,Economist/YouGov,NA,1209,10,22,2016,10,26,17,10/26/16,D,45
2328,Economist/YouGov,NA,1209,10,22,2016,10,26,17,10/26/16,R,40
2329,FOX News,NA,1221,10,22,2016,10,25,17,10/25/16,D,47
2329,FOX News,NA,1221,10,22,2016,10,25,17,10/25/16,R,45
2330,ABC News,NA,828,10,22,2016,10,24,17,10/24/16,D,47
2331,Associated Press-GfK,NA,1212,10,20,2016,10,24,19,10/24/16,D,46
2331,Associated Press-GfK,NA,1212,10,20,2016,10,24,19,10/24/16,R,41
2332,CNN/ORC,NA,779,10,20,2016,10,23,19,10/23/16,D,50
2332,CNN/ORC,NA,779,10,20,2016,10,23,19,10/23/16,R,47
2333,Reuters/Ipsos,NA,1170,10,20,2016,10,24,19,10/24/16,D,44
2333,Reuters/Ipsos,NA,1170,10,20,2016,10,24,19,10/24/16,R,39
2334,Economist/YouGov,NA,925,10,15,2016,10,18,24,10/18/16,D,43
2334,Economist/YouGov,NA,925,10,15,2016,10,18,24,10/18/16,R,38
2335,Bloomberg,NA,1006,10,14,2016,10,17,25,10/17/16,D,47
2335,Bloomberg,NA,1006,10,14,2016,10,17,25,10/17/16,R,43
2336,Reuters/Ipsos,NA,1190,10,13,2016,10,17,26,10/17/16,D,43
2336,Reuters/Ipsos,NA,1190,10,13,2016,10,17,26,10/17/16,R,39
2337,CBS News,NA,1189,10,12,2016,10,16,27,10/16/16,D,50
2337,CBS News,NA,1189,10,12,2016,10,16,27,10/16/16,R,45
2338,NBC News/Wall St. Jrnl,NA,905,10,10,2016,10,13,29,10/13/16,D,47
2338,NBC News/Wall St. Jrnl,NA,905,10,10,2016,10,13,29,10/13/16,R,44
2339,ABC News/Wash Post,NA,740,10,10,2016,10,13,29,10/13/16,D,47
2339,ABC News/Wash Post,NA,740,10,10,2016,10,13,29,10/13/16,R,44
2340,FOX News,NA,917,10,10,2016,10,12,29,10/12/16,D,48
2340,FOX News,NA,917,10,10,2016,10,12,29,10/12/16,R,42
2341,GWU/Battleground,NA,1000,10,8,2016,10,13,31,10/13/16,D,47
2341,GWU/Battleground,NA,1000,10,8,2016,10,13,31,10/13/16,R,42
2342,NBC News/Wall St. Jrnl,NA,900,10,8,2016,10,10,31,10/10/16,D,48
2342,NBC News/Wall St. Jrnl,NA,900,10,8,2016,10,10,31,10/10/16,R,42
2343,Reuters/Ipsos,NA,2363,10,6,2016,10,10,33,10/10/16,D,46
2343,Reuters/Ipsos,NA,2363,10,6,2016,10,10,33,10/10/16,R,36
2344,NBC News/Wall St. Jrnl,NA,500,10,8,2016,10,9,31,10/9/16,D,49
2344,NBC News/Wall St. Jrnl,NA,500,10,8,2016,10,9,31,10/9/16,R,42
2345,Economist/YouGov,NA,971,10,7,2016,10,8,32,10/8/16,D,42
2345,Economist/YouGov,NA,971,10,7,2016,10,8,32,10/8/16,R,39
2346,Economist/YouGov,NA,911,10,1,2016,10,3,38,10/3/16,D,43
2346,Economist/YouGov,NA,911,10,1,2016,10,3,38,10/3/16,R,37
2347,Reuters/Ipsos,NA,1669,9,29,2016,10,3,40,10/3/16,D,42
2347,Reuters/Ipsos,NA,1669,9,29,2016,10,3,40,10/3/16,R,38
2348,FOX News,NA,911,9,27,2016,9,29,42,9/29/16,D,44
2348,FOX News,NA,911,9,27,2016,9,29,42,9/29/16,R,43
2349,Reuters/Ipsos,NA,1041,9,22,2016,9,26,47,9/26/16,R,36
2350,Bloomberg,NA,1002,9,21,2016,9,24,48,9/24/16,D,46
2350,Bloomberg,NA,1002,9,21,2016,9,24,48,9/24/16,R,44
2351,Economist/YouGov,NA,948,9,22,2016,9,24,47,9/24/16,D,43
2351,Economist/YouGov,NA,948,9,22,2016,9,24,47,9/24/16,R,38
2352,NBC News/Wall St. Jrnl,NA,1000,9,16,2016,9,19,53,9/19/16,D,48
2352,NBC News/Wall St. Jrnl,NA,1000,9,16,2016,9,19,53,9/19/16,R,45
2353,McClatchy/Marist,NA,758,9,15,2016,9,20,54,9/20/16,D,49
2353,McClatchy/Marist,NA,758,9,15,2016,9,20,54,9/20/16,R,45
2354,Economist/YouGov,NA,936,9,18,2016,9,19,51,9/19/16,D,43
2354,Economist/YouGov,NA,936,9,18,2016,9,19,51,9/19/16,R,36
2355,Reuters/Ipsos,NA,1111,9,15,2016,9,19,54,9/19/16,D,39
2355,Reuters/Ipsos,NA,1111,9,15,2016,9,19,54,9/19/16,R,40
2356,Economist/YouGov,NA,926,9,10,2016,9,13,59,9/13/16,D,44
2356,Economist/YouGov,NA,926,9,10,2016,9,13,59,9/13/16,R,38
2357,Reuters/Ipsos,NA,1752,9,8,2016,9,12,61,9/12/16,D,40
2357,Reuters/Ipsos,NA,1752,9,8,2016,9,12,61,9/12/16,R,38
2358,Economist/YouGov,NA,955,9,4,2016,9,6,65,9/6/16,D,41
2358,Economist/YouGov,NA,955,9,4,2016,9,6,65,9/6/16,R,38
2359,Reuters/Ipsos,NA,1084,9,1,2016,9,5,68,9/5/16,D,40
2359,Reuters/Ipsos,NA,1084,9,1,2016,9,5,68,9/5/16,R,39
2360,CNN/ORC,NA,786,9,1,2016,9,4,68,9/4/16,D,47
2360,CNN/ORC,NA,786,9,1,2016,9,4,68,9/4/16,R,49
2361,GWU/Battleground,NA,1000,8,28,2016,9,1,72,9/1/16,D,45
2361,GWU/Battleground,NA,1000,8,28,2016,9,1,72,9/1/16,R,43
2362,McClatchy/Marist,NA,983,8,1,2016,8,3,99,8/3/16,D,49
2362,McClatchy/Marist,NA,983,8,1,2016,8,3,99,8/3/16,R,41
2363,NBC News/Wall St. Jrnl,NA,800,7,31,2016,8,3,100,8/3/16,D,47
2363,NBC News/Wall St. Jrnl,NA,800,7,31,2016,8,3,100,8/3/16,R,43
2364,PPP (D),NA,1276,7,29,2016,7,30,102,7/30/16,D,47
2364,PPP (D),NA,1276,7,29,2016,7,30,102,7/30/16,R,44
2365,FOX News,NA,1017,6,26,2016,6,28,135,6/28/16,D,46
2365,FOX News,NA,1017,6,26,2016,6,28,135,6/28/16,R,41
2366,NBC News/Wall St. Jrnl,NA,1000,6,19,2016,6,23,142,6/23/16,D,46
2366,NBC News/Wall St. Jrnl,NA,1000,6,19,2016,6,23,142,6/23/16,R,46
2367,NBC News/Wall St. Jrnl,NA,1000,5,15,2016,5,19,177,5/19/16,D,48
2368,ABC News/Wash Post,NA,829,5,16,2016,5,19,176,5/19/16,D,45
2368,ABC News/Wash Post,NA,829,5,16,2016,5,19,176,5/19/16,R,45
2369,GWU/Battleground,NA,1000,4,17,2016,4,20,205,4/20/16,D,46
2369,GWU/Battleground,NA,1000,4,17,2016,4,20,205,4/20/16,R,41
2370,NBC News/Wall St. Jrnl,NA,1000,4,10,2016,4,14,212,4/14/16,D,47
2370,NBC News/Wall St. Jrnl,NA,1000,4,10,2016,4,14,212,4/14/16,R,45
2371,PPP (D),NA,1083,3,24,2016,3,26,229,3/26/16,D,43
2371,PPP (D),NA,1083,3,24,2016,3,26,229,3/26/16,R,43
2372,PPP (D),NA,1236,2,2,2016,2,3,280,2/3/16,D,47
2372,PPP (D),NA,1236,2,2,2016,2,3,280,2/3/16,R,41
2378,Politico/GWU/Battleground,NA,1000,11,4,2012,11,5,2,11/5/12,D,47
2378,Politico/GWU/Battleground,NA,1000,11,4,2012,11,5,2,11/5/12,R,46
2379,CNN/Opinion Research,NA,693,11,2,2012,11,4,4,11/4/12,D,49
2379,CNN/Opinion Research,NA,693,11,2,2012,11,4,4,11/4/12,R,48
2380,Gallup,NA,2551,11,1,2012,11,4,5,11/4/12,D,48
2380,Gallup,NA,2551,11,1,2012,11,4,5,11/4/12,R,49
2381,Rasmussen Reports,NA,3500,10,29,2012,11,4,8,11/4/12,D,46
2381,Rasmussen Reports,NA,3500,10,29,2012,11,4,8,11/4/12,R,46
2382,Politico/GWU/Battleground,NA,1000,10,29,2012,11,1,8,11/1/12,D,46
2382,Politico/GWU/Battleground,NA,1000,10,29,2012,11,1,8,11/1/12,R,46
2383,CBS News/NY Times,NA,563,10,25,2012,10,28,12,10/28/12,D,46
2383,CBS News/NY Times,NA,563,10,25,2012,10,28,12,10/28/12,R,48
2384,Rasmussen Reports,NA,3500,10,22,2012,10,28,15,10/28/12,D,46
2384,Rasmussen Reports,NA,3500,10,22,2012,10,28,15,10/28/12,R,43
2385,NPR,NA,1000,10,23,2012,10,25,14,10/25/12,R,43
2386,Politico/GWU/Battleground,NA,1000,10,22,2012,10,25,15,10/25/12,D,46
2386,Politico/GWU/Battleground,NA,1000,10,22,2012,10,25,15,10/25/12,R,45
2387,Rasmussen Reports,NA,3500,10,15,2012,10,21,22,10/21/12,D,44
2387,Rasmussen Reports,NA,3500,10,15,2012,10,21,22,10/21/12,R,43
2388,Politico/GWU/Battleground,NA,1000,10,15,2012,10,18,22,10/18/12,D,46
2388,Politico/GWU/Battleground,NA,1000,10,15,2012,10,18,22,10/18/12,R,46
2389,Rasmussen Reports,NA,3500,10,8,2012,10,14,29,10/14/12,D,42
2389,Rasmussen Reports,NA,3500,10,8,2012,10,14,29,10/14/12,R,43
2390,Politico/GWU/Battleground,NA,1000,10,7,2012,10,11,30,10/11/12,D,44
2390,Politico/GWU/Battleground,NA,1000,10,7,2012,10,11,30,10/11/12,R,46
2391,Rasmussen Reports,NA,3500,10,1,2012,10,7,36,10/7/12,D,43
2391,Rasmussen Reports,NA,3500,10,1,2012,10,7,36,10/7/12,R,44
2392,Politico/GWU/Battleground,NA,1000,10,1,2012,10,4,36,10/4/12,D,45
2392,Politico/GWU/Battleground,NA,1000,10,1,2012,10,4,36,10/4/12,R,46
2393,NPR,NA,800,9,26,2012,9,30,41,9/30/12,D,45
2393,NPR,NA,800,9,26,2012,9,30,41,9/30/12,R,48
2394,Rasmussen Reports,NA,3500,9,24,2012,9,30,43,9/30/12,D,45
2394,Rasmussen Reports,NA,3500,9,24,2012,9,30,43,9/30/12,R,41
2395,USA Today/Gallup,NA,1301,9,24,2012,9,27,43,9/27/12,D,46
2395,USA Today/Gallup,NA,1301,9,24,2012,9,27,43,9/27/12,R,47
2396,Politico/GWU/Battleground,NA,1000,9,24,2012,9,27,43,9/27/12,D,44
2396,Politico/GWU/Battleground,NA,1000,9,24,2012,9,27,43,9/27/12,R,46
2397,Bloomberg,NA,789,9,21,2012,9,24,46,9/24/12,D,45
2397,Bloomberg,NA,789,9,21,2012,9,24,46,9/24/12,R,43
2398,Rasmussen Reports,NA,3500,9,17,2012,9,23,50,9/23/12,D,44
2398,Rasmussen Reports,NA,3500,9,17,2012,9,23,50,9/23/12,R,43
2399,Politico/GWU/Battleground,NA,1000,9,16,2012,9,20,51,9/20/12,D,45
2399,Politico/GWU/Battleground,NA,1000,9,16,2012,9,20,51,9/20/12,R,47
2400,Rasmussen Reports,NA,3500,9,10,2012,9,16,57,9/16/12,D,44
2400,Rasmussen Reports,NA,3500,9,10,2012,9,16,57,9/16/12,R,43
2401,Democracy Corps (D),NA,1000,9,8,2012,9,12,59,9/12/12,D,46
2401,Democracy Corps (D),NA,1000,9,8,2012,9,12,59,9/12/12,R,46
2402,Reuters/Ipsos,NA,942,9,7,2012,9,10,60,9/10/12,D,43
2402,Reuters/Ipsos,NA,942,9,7,2012,9,10,60,9/10/12,R,49
2403,Rasmussen Reports,NA,3500,9,3,2012,9,9,64,9/9/12,D,42
2404,Rasmussen Reports,NA,3500,8,27,2012,9,2,71,9/2/12,D,43
2404,Rasmussen Reports,NA,3500,8,27,2012,9,2,71,9/2/12,R,42
2405,Democracy Corps (D),NA,1000,8,23,2012,8,27,75,8/27/12,D,47
2405,Democracy Corps (D),NA,1000,8,23,2012,8,27,75,8/27/12,R,46
2406,Resurgent Republic (R),NA,1000,8,16,2012,8,22,82,8/22/12,D,40
2406,Resurgent Republic (R),NA,1000,8,16,2012,8,22,82,8/22/12,R,44
2407,Rasmussen Reports,NA,3500,8,20,2012,8,26,78,8/26/12,D,42
2407,Rasmussen Reports,NA,3500,8,20,2012,8,26,78,8/26/12,R,42
2408,USA Today/Gallup,NA,955,8,20,2012,8,22,78,8/22/12,D,47
2408,USA Today/Gallup,NA,955,8,20,2012,8,22,78,8/22/12,R,47
2409,Rasmussen Reports,NA,3500,8,13,2012,8,19,85,8/19/12,D,42
2409,Rasmussen Reports,NA,3500,8,13,2012,8,19,85,8/19/12,R,41
2410,Rasmussen Reports,NA,3500,8,6,2012,8,12,92,8/12/12,D,42
2410,Rasmussen Reports,NA,3500,8,6,2012,8,12,92,8/12/12,R,39
2411,Politico/GWU/Battleground,NA,1000,8,5,2012,8,9,93,8/9/12,D,45
2411,Politico/GWU/Battleground,NA,1000,8,5,2012,8,9,93,8/9/12,R,43
2412,Reuters/Ipsos,NA,1014,8,2,2012,8,6,96,8/6/12,D,46
2412,Reuters/Ipsos,NA,1014,8,2,2012,8,6,96,8/6/12,R,46
2413,Rasmussen Reports,NA,3500,7,29,2012,8,5,100,8/5/12,D,42
2413,Rasmussen Reports,NA,3500,7,29,2012,8,5,100,8/5/12,R,39
2414,Rasmussen Reports,NA,3500,7,23,2012,7,29,106,7/29/12,D,43
2414,Rasmussen Reports,NA,3500,7,23,2012,7,29,106,7/29/12,R,40
2415,Democracy Corps (D),NA,700,7,21,2012,7,25,108,7/25/12,D,46
2415,Democracy Corps (D),NA,700,7,21,2012,7,25,108,7/25/12,R,46
2416,Rasmussen Reports,NA,3500,7,16,2012,7,22,113,7/22/12,D,43
2416,Rasmussen Reports,NA,3500,7,16,2012,7,22,113,7/22/12,R,40
2417,Rasmussen Reports,NA,3500,7,9,2012,7,15,120,7/15/12,D,43
2417,Rasmussen Reports,NA,3500,7,9,2012,7,15,120,7/15/12,R,40
2418,Reuters/Ipsos,NA,885,7,5,2012,7,9,124,7/9/12,D,48
2418,Reuters/Ipsos,NA,885,7,5,2012,7,9,124,7/9/12,R,44
2419,Rasmussen Reports,NA,3500,7,2,2012,7,8,127,7/8/12,D,43
2419,Rasmussen Reports,NA,3500,7,2,2012,7,8,127,7/8/12,R,40
2420,Quinnipiac,NA,2722,7,1,2012,7,8,128,7/8/12,D,40
2420,Quinnipiac,NA,2722,7,1,2012,7,8,128,7/8/12,R,43
2421,Rasmussen Reports,NA,3500,6,25,2012,7,1,134,7/1/12,D,41
2421,Rasmussen Reports,NA,3500,6,25,2012,7,1,134,7/1/12,R,40
2422,Newsweek/Daily Beast,NA,600,6,28,2012,6,28,131,6/28/12,R,36
2423,Democracy Corps (D),NA,1000,6,23,2012,6,27,136,6/27/12,D,46
2423,Democracy Corps (D),NA,1000,6,23,2012,6,27,136,6/27/12,R,45
2424,Rasmussen Reports,NA,3500,6,18,2012,6,24,141,6/24/12,D,44
2424,Rasmussen Reports,NA,3500,6,18,2012,6,24,141,6/24/12,R,39
2425,Bloomberg,NA,734,6,15,2012,6,18,144,6/18/12,D,41
2425,Bloomberg,NA,734,6,15,2012,6,18,144,6/18/12,R,48
2426,Rasmussen Reports,NA,3500,6,11,2012,6,17,148,6/17/12,D,45
2426,Rasmussen Reports,NA,3500,6,11,2012,6,17,148,6/17/12,R,38
2427,Pew Research,NA,1563,6,7,2012,6,17,152,6/17/12,D,43
2427,Pew Research,NA,1563,6,7,2012,6,17,152,6/17/12,R,47
2428,Reuters/Ipsos,NA,848,6,7,2012,6,11,152,6/11/12,D,44
2428,Reuters/Ipsos,NA,848,6,7,2012,6,11,152,6/11/12,R,47
2429,Rasmussen Reports,NA,3500,6,4,2012,6,10,155,6/10/12,D,45
2429,Rasmussen Reports,NA,3500,6,4,2012,6,10,155,6/10/12,R,39
2430,Rasmussen Reports,NA,3500,5,28,2012,6,3,162,6/3/12,D,44
2430,Rasmussen Reports,NA,3500,5,28,2012,6,3,162,6/3/12,R,37
2431,CNN/Opinion Research,NA,895,5,29,2012,5,31,161,5/31/12,D,45
2431,CNN/Opinion Research,NA,895,5,29,2012,5,31,161,5/31/12,R,48
2432,Rasmussen Reports,NA,3500,5,21,2012,5,27,169,5/27/12,D,42
2432,Rasmussen Reports,NA,3500,5,21,2012,5,27,169,5/27/12,R,39
2433,Rasmussen Reports,NA,3500,5,14,2012,5,20,176,5/20/12,D,43
2433,Rasmussen Reports,NA,3500,5,14,2012,5,20,176,5/20/12,R,39
2434,USA Today/Gallup,NA,1012,5,10,2012,5,13,180,5/13/12,D,50
2434,USA Today/Gallup,NA,1012,5,10,2012,5,13,180,5/13/12,R,44
2435,Rasmussen Reports,NA,3500,5,7,2012,5,12,183,5/12/12,D,45
2435,Rasmussen Reports,NA,3500,5,7,2012,5,12,183,5/12/12,R,38
2436,Reuters/Ipsos,NA,959,5,3,2012,5,7,187,5/7/12,D,44
2436,Reuters/Ipsos,NA,959,5,3,2012,5,7,187,5/7/12,R,46
2437,Rasmussen Reports,NA,3500,4,30,2012,5,6,190,5/6/12,D,44
2437,Rasmussen Reports,NA,3500,4,30,2012,5,6,190,5/6/12,R,41
2438,Resurgent Republic (R),NA,1000,4,30,2012,5,3,190,5/3/12,D,40
2438,Resurgent Republic (R),NA,1000,4,30,2012,5,3,190,5/3/12,R,45
2439,Politico/GWU/Battleground,NA,1000,4,29,2012,5,3,191,5/3/12,D,45
2439,Politico/GWU/Battleground,NA,1000,4,29,2012,5,3,191,5/3/12,R,43
2440,Democracy Corps (D),NA,1000,4,28,2012,5,1,192,5/1/12,D,45
2441,Rasmussen Reports,NA,3500,4,23,2012,4,29,197,4/29/12,D,43
2441,Rasmussen Reports,NA,3500,4,23,2012,4,29,197,4/29/12,R,40
2442,Rasmussen Reports,NA,3500,4,16,2012,4,22,204,4/22/12,D,43
2442,Rasmussen Reports,NA,3500,4,16,2012,4,22,204,4/22/12,R,40
2443,Quinnipiac,NA,2577,4,11,2012,4,17,209,4/17/12,D,39
2443,Quinnipiac,NA,2577,4,11,2012,4,17,209,4/17/12,R,40
2444,Reuters/Ipsos,NA,891,4,12,2012,4,15,208,4/15/12,D,41
2444,Reuters/Ipsos,NA,891,4,12,2012,4,15,208,4/15/12,R,42
2445,Rasmussen Reports,NA,3500,4,9,2012,4,15,211,4/15/12,D,46
2445,Rasmussen Reports,NA,3500,4,9,2012,4,15,211,4/15/12,R,36
2446,Rasmussen Reports,NA,3500,4,2,2012,4,8,218,4/8/12,D,45
2446,Rasmussen Reports,NA,3500,4,2,2012,4,8,218,4/8/12,R,40
2447,Rasmussen Reports,NA,3500,3,26,2012,4,1,225,4/1/12,D,45
2447,Rasmussen Reports,NA,3500,3,26,2012,4,1,225,4/1/12,R,39
2448,Rasmussen Reports,NA,3500,3,19,2012,3,25,232,3/25/12,D,43
2448,Rasmussen Reports,NA,3500,3,19,2012,3,25,232,3/25/12,R,38
2449,McClatchy/Marist,NA,846,3,20,2012,3,22,231,3/22/12,D,47
2449,McClatchy/Marist,NA,846,3,20,2012,3,22,231,3/22/12,R,43
2450,Rasmussen Reports,NA,3500,3,12,2012,3,18,239,3/18/12,D,44
2450,Rasmussen Reports,NA,3500,3,12,2012,3,18,239,3/18/12,R,40
2451,Bloomberg,NA,746,3,8,2012,3,11,243,3/11/12,D,46
2451,Bloomberg,NA,746,3,8,2012,3,11,243,3/11/12,R,44
2452,Reuters/Ipsos,NA,937,3,8,2012,3,11,243,3/11/12,D,43
2452,Reuters/Ipsos,NA,937,3,8,2012,3,11,243,3/11/12,R,47
2453,Rasmussen Reports,NA,3500,3,5,2012,3,11,246,3/11/12,D,44
2453,Rasmussen Reports,NA,3500,3,5,2012,3,11,246,3/11/12,R,38
2454,Rasmussen Reports,NA,3500,2,27,2012,3,4,253,3/4/12,D,44
2454,Rasmussen Reports,NA,3500,2,27,2012,3,4,253,3/4/12,R,41
2455,Rasmussen Reports,NA,3500,2,20,2012,2,26,260,2/26/12,D,43
2455,Rasmussen Reports,NA,3500,2,20,2012,2,26,260,2/26/12,R,39
2456,Politico/GWU/Battleground,NA,1000,2,19,2012,2,22,261,2/22/12,D,45
2456,Politico/GWU/Battleground,NA,1000,2,19,2012,2,22,261,2/22/12,R,46
2457,Quinnipiac,NA,2605,2,14,2012,2,20,266,2/20/12,D,40
2457,Quinnipiac,NA,2605,2,14,2012,2,20,266,2/20/12,R,38
2458,USA Today/Gallup,NA,898,2,16,2012,2,19,264,2/19/12,D,47
2458,USA Today/Gallup,NA,898,2,16,2012,2,19,264,2/19/12,R,47
2459,Rasmussen Reports,NA,3500,2,13,2012,2,19,267,2/19/12,R,41
2460,Democracy Corps (D),NA,1000,2,11,2012,2,14,269,2/14/12,D,45
2460,Democracy Corps (D),NA,1000,2,11,2012,2,14,269,2/14/12,R,47
2461,Rasmussen Reports,NA,3500,2,6,2012,2,12,274,2/12/12,D,43
2461,Rasmussen Reports,NA,3500,2,6,2012,2,12,274,2/12/12,R,41
2462,Reuters/Ipsos,NA,881,2,2,2012,2,6,278,2/6/12,D,44
2462,Reuters/Ipsos,NA,881,2,2,2012,2,6,278,2/6/12,R,46
2463,Rasmussen Reports,NA,3500,1,30,2012,2,5,281,2/5/12,D,43
2463,Rasmussen Reports,NA,3500,1,30,2012,2,5,281,2/5/12,R,41
2464,Rasmussen Reports,NA,3500,1,23,2012,1,29,288,1/29/12,D,40
2464,Rasmussen Reports,NA,3500,1,23,2012,1,29,288,1/29/12,R,41
2465,Rasmussen Reports,NA,3500,1,16,2012,1,22,295,1/22/12,D,42
2465,Rasmussen Reports,NA,3500,1,16,2012,1,22,295,1/22/12,R,39
2466,Rasmussen Reports,NA,3500,1,9,2012,1,15,302,1/15/12,D,44
2466,Rasmussen Reports,NA,3500,1,9,2012,1,15,302,1/15/12,R,38
2467,Democracy Corps (D),NA,1000,1,8,2012,1,11,303,1/11/12,D,44
2467,Democracy Corps (D),NA,1000,1,8,2012,1,11,303,1/11/12,R,47
2468,Reuters/Ipsos,NA,896,1,5,2012,1,9,306,1/9/12,D,44
2468,Reuters/Ipsos,NA,896,1,5,2012,1,9,306,1/9/12,R,48
2469,Rasmussen Reports,NA,4000,1,2,2012,1,8,309,1/8/12,D,44
2469,Rasmussen Reports,NA,4000,1,2,2012,1,8,309,1/8/12,R,38
2550,Rasmussen Reports,NA,3000,12,27,2010,1,2,680,1/2/10,D,45
