subgroup,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,7/21/22,8/1/22,Ipsos,B-,1538,a,0.49923239,0.12519499,30,30,35.185323,37.479643,,,https://www.ipsos.com/en-us/news-polls/FiveThirtyEight-2022-midterm-election,79653,159332,8/10/22,9/21/22 17:05
All polls,7/26/22,7/28/22,Morning Consult,B,10577,rv,0.04654986,0.0095175,46,41,45.294695,41.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80005,160440,9/8/22,9/21/22 17:05
All polls,7/26/22,7/28/22,OnMessage,B/C,800,lv,0.47341778,0.11999699,44,45,44.190434,43.938859,,,https://senopportunity.org/wp-content/uploads/2022/08/2022-07-29-PUBLIC-DECK-National-SOF.pdf,79588,159064,8/1/22,9/21/22 17:05
All polls,7/27/22,7/28/22,Harris Poll,B+,1885,rv,1.0118697,0.28299301,50,50,46.617554,46.209002,,,https://thehill.com/homenews/campaign/3583010-democrats-gop-in-dead-heat-in-generic-congressional-ballot-poll/,79587,159065,8/1/22,9/21/22 17:05
All polls,7/27/22,7/29/22,Big Village,B,823,rv,0.5063239,0.12897277,45.9,42.3,45.026834,43.846902,,,https://engine-insights.com/blog/public-opinion-polling/,79581,159053,8/1/22,9/21/22 17:05
All polls,7/27/22,7/29/22,YouGov,B+,1537,lv,0.3223869,0.07568538,43,45,42.925035,48.969114,,,https://www.cbsnews.com/news/republicans-house-2022-midterm-elections-opinion-poll-2022-07-31/,79578,159049,7/31/22,9/21/22 17:05
All polls,7/27/22,7/29/22,Morning Consult,B,10314,rv,0.046391,0.00967932,46,42,45.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80004,160439,9/8/22,9/21/22 17:05
All polls,7/28/22,7/30/22,Morning Consult,B,10146,rv,0.04640375,0.00987668,46,42,45.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80003,160438,9/8/22,9/21/22 17:05
All polls,7/29/22,7/31/22,Morning Consult,B,6332,rv,0.03868229,0.00839972,45,42.5,44.294695,43.433681,*,T,https://morningconsult.com/2022-midterm-elections-tracker/,80002,160437,9/8/22,9/21/22 17:05
All polls,7/28/22,8/1/22,Monmouth University,A,751,rv,1.1858422,0.39092414,49,46,47.852351,43.984105,,,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_080322/,79607,159204,8/3/22,9/21/22 17:05
All polls,7/28/22,8/1/22,YouGov,B+,1153,rv,0.28803674,0.07064916,45,39,44.925035,42.969114,,,https://news.yahoo.com/poll-americans-favor-manchin-schumer-climate-deal-by-wide-margins-183249029.html,79596,159137,8/2/22,9/21/22 17:05
All polls,7/30/22,8/1/22,Morning Consult,B,10979,rv,0.0485098,0.01074858,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80001,160436,9/8/22,9/21/22 17:05
All polls,7/30/22,8/2/22,YouGov,B+,1325,rv,0.30643847,0.07826349,44,38.7,43.925035,42.669114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,79599,159190,8/3/22,9/21/22 17:05
All polls,7/31/22,8/2/22,Morning Consult,B,10810,rv,0.04848468,0.01096698,45,43,44.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80000,160435,9/8/22,9/21/22 17:05
All polls,7/31/22,8/1/22,InsiderAdvantage,B,800,lv,0.83300884,0.2687866,44,45,44.743036,42.925053,,,https://amgreatness.com/2022/08/03/biden-has-38-percent-approval-in-new-insider-advantage-poll-61-percent-of-likely-voters-say-were-in-a-recession/,79608,159224,8/3/22,9/21/22 17:05
All polls,8/1/22,8/3/22,Morning Consult,B,10267,rv,0.04777647,0.01102887,45,43,44.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79999,160434,9/8/22,9/21/22 17:05
All polls,8/1/22,8/2/22,Ipsos,B-,1004,a,0.44300511,0.12024142,35,33,40.185323,40.479643,,,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-08032022,79602,159225,8/3/22,9/21/22 17:05
All polls,8/1/22,8/2/22,Data for Progress,B,1377,lv,0.50827638,0.15823198,44,48,43.709737,46.177299,,,https://www.dataforprogress.org/blog/2022/8/3/voters-support-the-inflation-reduction-act,79603,159191,8/3/22,9/21/22 17:05
All polls,7/31/22,8/4/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.36365115,0.09728603,43,46,45.612294,43.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_aug05,79624,159254,8/5/22,9/21/22 17:05
All polls,8/2/22,8/4/22,Morning Consult,B,10137,rv,0.0478055,0.01126377,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79998,160433,9/8/22,9/21/22 17:05
All polls,8/3/22,8/5/22,Morning Consult,B,10122,rv,0.04802318,0.01155505,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79997,160432,9/8/22,9/21/22 17:05
All polls,8/4/22,8/6/22,Morning Consult,B,10408,rv,0.04880252,0.01199261,46,42,45.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79996,160431,9/8/22,9/21/22 17:05
All polls,8/4/22,8/6/22,Zogby Analytics,B-,891,lv,0.97175167,0.37192925,44.8,44.3,44.557501,44.739535,,,https://zogbyanalytics.com/news/1166-new-zogby-polling-data-cong-generic-and-top-three-issues,79820,159813,8/23/22,9/21/22 17:05
All polls,8/5/22,8/7/22,Léger,B/C,1002,a,0.96294561,0.38148026,35,31,38.071505,35.962689,,,https://leger360.com/surveys/legers-north-american-tracker-august-10-2022/,79674,159419,8/10/22,9/21/22 17:05
All polls,8/5/22,8/7/22,Morning Consult,B,6300,rv,0.04008876,0.0105536,44.5,42.5,43.794695,43.433681,*,T,https://assets.morningconsult.com/wp-uploads/2022/08/09170742/2208040_crosstabs_POLITICO_RVs_v1_8-10-22HD.pdf,79652,159331,8/10/22,9/21/22 17:05
All polls,8/6/22,8/8/22,Morning Consult,B,10871,rv,0.04999477,0.01405488,46,42,45.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79993,160428,9/8/22,9/21/22 17:05
All polls,8/5/22,8/8/22,The Bullfinch Group,,1008,rv,0.80790498,0.31634582,45,44,45.036785,44.834319,,,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q3-nationwide-survey,79644,159295,8/9/22,9/21/22 17:05
All polls,8/7/22,8/9/22,YouGov,B+,1331,rv,0.31144271,0.1020622,44.3,38.4,44.225035,42.369114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,79661,159358,8/10/22,9/21/22 17:05
All polls,8/7/22,8/9/22,Morning Consult,B,10500,rv,0.04946897,0.014783,45,42,44.294695,42.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79992,160427,9/8/22,9/21/22 17:05
All polls,8/6/22,8/9/22,Beacon Research/Shaw & Company Research,A,1002,rv,1.1489222,0.44906279,41,41,41.90685,41.078665,,,https://static.foxnews.com/foxnews.com/content/uploads/2022/08/Fox_August-6-9-2022_National_Topline_August-11-Release.pdf,79717,159501,8/11/22,9/21/22 17:05
All polls,8/1/22,8/14/22,Pew Research Center,B/C,6929,rv,1.8381231,0.77469561,44,42,43.717915,43.013495,,,https://www.pewresearch.org/politics/2022/08/23/midterm-election-preferences-voter-engagement-views-of-campaign-issues/,79822,159823,8/23/22,9/21/22 17:05
All polls,8/7/22,8/11/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.36756495,0.12823953,43,46,45.612294,43.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_aug12,79719,159511,8/12/22,9/21/22 17:05
All polls,8/8/22,8/10/22,Morning Consult,B,10434,rv,0.04952298,0.01567289,45,43,44.294695,43.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79991,160426,9/8/22,9/21/22 17:05
All polls,8/9/22,8/11/22,Morning Consult,B,8535,lv,0.04589634,0.01532785,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79939,160272,9/6/22,9/21/22 17:05
All polls,8/10/22,8/12/22,Morning Consult,B,8693,lv,0.04646189,0.01632269,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79940,160273,9/6/22,9/21/22 17:05
All polls,8/10/22,8/12/22,Big Village,B,828,rv,0.53091795,0.20956191,46.2,41.8,45.326834,43.346902,,,https://engine-insights.com/blog/public-opinion-polling/,79732,159552,8/15/22,9/21/22 17:05
All polls,8/11/22,8/13/22,Morning Consult,B,8791,lv,0.04692812,0.01729416,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79941,160274,9/6/22,9/21/22 17:05
All polls,8/11/22,8/14/22,OnMessage,B/C,800,lv,0.46723925,0.20031669,43,47,43.190434,45.938859,,,https://senopportunity.org/wp-content/uploads/2022/08/2022-08-30-PUBLIC-DECK-National-SOF.pdf,79811,159770,8/22/22,9/21/22 17:05
All polls,8/12/22,8/14/22,Morning Consult,B,8938,lv,0.04750979,0.01832491,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79942,160275,9/6/22,9/21/22 17:05
All polls,8/13/22,8/15/22,Morning Consult,B,9301,lv,0.04857801,0.01956585,47,44,46.294695,44.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79943,160276,9/6/22,9/21/22 17:05
All polls,8/12/22,8/16/22,Hart Research Associates/Public Opinion Strategies,B+,1000,rv,0.92617175,0.4364255,45,47,44.329633,46.086358,,,https://www.nbcnews.com/meet-the-press/first-read/nbc-news-poll-57-voters-say-investigations-trump-continue-rcna43989,79806,159763,8/21/22,9/21/22 17:05
All polls,8/5/22,8/22/22,Politico/Harvard T.H. Chan School of Public Health,C,1815,rv,0.94737564,0.47701226,47,44,46.056245,43.862727,,,https://www.politico.com/news/2022/09/08/politico-harvard-poll-guns-abortion-inflation-economy-voter-concerns-00055494,80565,161004,9/9/22,9/21/22 17:05
All polls,8/14/22,8/16/22,Morning Consult,B,9382,lv,0.04908644,0.02060218,48,44,47.294695,44.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79944,160277,9/6/22,9/21/22 17:05
All polls,8/13/22,8/16/22,YouGov,B+,1331,rv,0.31497883,0.13998754,45.1,38.7,45.025035,42.669114,,,https://docs.cdn.yougov.com/gq7prywjen/econtoplines.pdf,79757,159635,8/17/22,9/21/22 17:05
All polls,8/14/22,8/16/22,Trafalgar Group,A-,1091,lv,0.92764546,0.4531654,41.6,46.9,43.170399,43.484019,,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/08/TRF-Generic-Ballot-0817-Poll-Report.pdf,79756,159609,8/17/22,9/21/22 17:05
All polls,8/15/22,8/17/22,Morning Consult,B,9382,lv,0.04946321,0.02159224,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79945,160278,9/6/22,9/21/22 17:05
All polls,8/14/22,8/18/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.37764964,0.17425658,41,46,43.612294,43.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_aug19,79793,159725,8/19/22,9/21/22 17:05
All polls,8/16/22,8/18/22,Morning Consult,B,9203,lv,0.04947872,0.02242851,48,44,47.294695,44.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79946,160279,9/6/22,9/21/22 17:05
All polls,8/17/22,8/19/22,Morning Consult,B,8914,lv,0.04928026,0.02315933,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79947,160280,9/6/22,9/21/22 17:05
All polls,8/18/22,8/20/22,Morning Consult,B,8852,lv,0.04960873,0.02413468,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79948,160281,9/6/22,9/21/22 17:05
All polls,8/19/22,8/21/22,Morning Consult,B,9057,lv,0.0505756,0.02543693,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79949,160282,9/6/22,9/21/22 17:05
All polls,8/18/22,8/22/22,YouGov,B+,1188,rv,0.30537435,0.16048094,45,39,44.925035,42.969114,,,https://news.yahoo.com/poll-biden-approval-surges-rebounds-to-highest-level-since-may-163225038.html,79821,159907,8/24/22,9/21/22 17:05
All polls,8/19/22,8/21/22,Cygnal,B+,5647,lv,1.4568476,0.79637165,47.2,46.5,45.953574,44.822658,,,https://www.cygn.al/wp-content/uploads/2022/08/20012-August-Cygnal-National-Deck.pdf,79854,159976,8/25/22,9/21/22 17:05
All polls,8/12/22,8/28/22,Data for Progress,B,8876,lv,1.0403422,0.57353499,45,46,44.709737,44.177299,,,https://www.filesforprogress.org/datasets/gcb/dfp_electoral_congressional_08_12_08_28_2022.pdf,79922,160225,9/2/22,9/21/22 17:05
All polls,8/17/22,8/25/22,"Fabrizio, Lee & Associates/Impact Research",,1313,rv,0.91888975,0.54898132,47,44,47.101593,43.623791,,,https://www.wsj.com/articles/democratic-midterm-prospects-improve-as-races-heat-up-wsj-poll-finds-11662024601,79898,160191,9/1/22,9/21/22 17:05
All polls,8/19/22,8/22/22,Echelon Insights,B/C,1054,lv,0.55897906,0.30758754,48,44,45.833042,43.682706,,,https://echeloninsights.com/in-the-news/august-omnibus-update-2022/,79839,159937,8/24/22,9/21/22 17:05
All polls,8/20/22,8/22/22,Morning Consult,B,9402,lv,0.05187903,0.02694467,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79950,160283,9/6/22,9/21/22 17:05
All polls,8/20/22,8/23/22,YouGov,B+,1318,rv,0.32182429,0.17930813,43.7,38.5,43.625035,42.469114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,79827,159874,8/24/22,9/21/22 17:05
All polls,8/20/22,8/24/22,McLaughlin & Associates,C/D,1000,lv,0.47732485,0.27058104,45,45,44.091421,42.108536,,,https://mclaughlinonline.com/pols/wp-content/uploads/2022/08/National-Monthly-Omnibus-AUGUST-2022-RELEASE.pdf,79863,160013,8/26/22,9/21/22 17:05
All polls,8/21/22,8/23/22,Morning Consult,B,9387,lv,0.05243536,0.02808981,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79951,160284,9/6/22,9/21/22 17:05
All polls,8/22/22,8/23/22,NewsNation,,1028,rv,0.53481672,0.31243499,42.18,44.98,43.595993,45.811889,,,https://www.newsnationnow.com/polls/poll-voters-on-trump-fbi-search-student-debt-forgiveness/,79837,159935,8/24/22,9/21/22 17:05
All polls,8/22/22,8/24/22,Morning Consult,B,9291,lv,0.05286268,0.02917651,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79952,160285,9/6/22,9/21/22 17:05
All polls,8/21/22,8/25/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.39858307,0.22742933,42,47,44.612294,44.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_aug26,79861,160000,8/26/22,9/21/22 17:05
All polls,8/23/22,8/25/22,Morning Consult,B,8886,lv,0.05261097,0.02988677,48,44,47.294695,44.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79953,160286,9/6/22,9/21/22 17:05
All polls,8/23/22,8/24/22,Emerson College,A-,1000,rv,1.1157041,0.68597199,43.6,44.6,44.159912,43.131436,,,https://emersoncollegepolling.com/august-national-poll-biden-bounces-back-on-approval-and-2024-ballot-voters-split-on-student-debt-relief-and-student-loan-program-value/,79857,159980,8/26/22,9/21/22 17:05
All polls,8/22/22,8/25/22,WPA Intelligence,B/C,,lv,0.89421411,0.57023661,47,44,46.473934,43.849748,,,https://twitter.com/WPAIntel/status/1569717047420133376,80598,161158,9/13/22,9/21/22 17:05
All polls,8/24/22,8/26/22,Morning Consult,B,8696,lv,0.05288813,0.03089387,48,44,47.294695,44.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79954,160287,9/6/22,9/21/22 17:05
All polls,8/24/22,8/26/22,YouGov,B+,1854,lv,0.37864133,0.22845951,45,47,44.925035,50.969114,,,https://www.cbsnews.com/news/gop-house-seat-lead-biden-approval-opinion-poll-2022-08-28/,79866,160038,8/28/22,9/21/22 17:05
All polls,8/24/22,8/26/22,Big Village,B,848,rv,0.58178693,0.35591817,48.3,40.8,47.426834,42.346902,,,https://engine-insights.com/blog/public-opinion-polling/,79864,160021,8/26/22,9/21/22 17:05
All polls,8/22/22,8/29/22,SurveyMonkey,C,20799,a,1.2712725,0.84480276,39,38,41.525866,40.452056,,,https://19thnews.org/2022/09/poll-americans-abortion-law-politicians/,80653,161407,9/15/22,9/21/22 17:05
All polls,8/25/22,8/27/22,Morning Consult,B,8685,lv,0.05362343,0.03218464,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79955,160288,9/6/22,9/21/22 17:05
All polls,8/26/22,8/28/22,Morning Consult,B,9177,lv,0.05565765,0.03429565,48,44,47.294695,44.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79956,160289,9/6/22,9/21/22 17:05
All polls,8/25/22,8/29/22,Quinnipiac University,A-,1419,rv,1.2409881,0.81811281,47,43,46.301794,42.208574,,,https://poll.qu.edu/poll-release?releaseid=3854,79893,160178,8/31/22,9/21/22 17:05
All polls,8/27/22,8/29/22,Morning Consult,B,9546,lv,0.05746043,0.03632192,48,44,47.294695,44.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79957,160290,9/6/22,9/21/22 17:05
All polls,8/28/22,8/30/22,Trafalgar Group,A-,1084,lv,0.9339805,0.64461853,41.4,47.2,42.970399,43.784019,,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/08/TRF-Generic-Ballot-0831-Poll-Report.pdf,79894,160184,8/31/22,9/21/22 17:05
All polls,8/26/22,8/31/22,Navigator Research,B/C,1000,rv,0.92519832,0.65206978,48,43,46.845559,43.224655,,,https://navigatorresearch.org/wp-content/uploads/2022/09/Navigator-Toplines-09.01.2022.pdf,79932,160379,9/8/22,9/21/22 17:05
All polls,8/28/22,8/30/22,Morning Consult,B,9377,lv,0.05803864,0.03760802,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79958,160291,9/6/22,9/21/22 17:05
All polls,8/28/22,8/30/22,YouGov,B+,1342,rv,0.34982885,0.23218512,46.4,37.7,46.325035,41.669114,,,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention?period=1yr,79884,160086,8/31/22,9/21/22 17:05
All polls,8/29/22,8/31/22,Morning Consult,B,9039,lv,0.05821028,0.03864334,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79959,160292,9/6/22,9/21/22 17:05
All polls,8/28/22,9/1/22,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,0.43391036,0.29385533,42,47,44.612294,44.341272,,,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_sep02,79923,160226,9/2/22,9/21/22 17:05
All polls,8/30/22,9/1/22,Morning Consult,B,8724,lv,0.05846794,0.03974018,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79960,160293,9/6/22,9/21/22 17:05
All polls,8/29/22,9/1/22,Marist College,A,1151,rv,1.4220009,1.0321958,48,44,46.287771,44.961139,,,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-the-2022-midterm-elections-sep-2022/,79980,160378,9/8/22,9/21/22 17:05
All polls,8/31/22,9/2/22,Morning Consult,B,8631,lv,0.05936905,0.04129043,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79961,160294,9/6/22,9/21/22 17:05
All polls,9/1/22,9/1/22,InsiderAdvantage,B,500,lv,0.7793327,0.56813348,44.7,43.5,45.443036,41.425053,,,https://amgreatness.com/2022/09/06/joe-bidens-approval-rating-surges-to-45-percent-in-new-insider-advantage-poll/,79935,160242,9/6/22,9/21/22 17:05
All polls,9/1/22,9/3/22,OnMessage,B/C,800,lv,0.48479441,0.35687716,44,46,44.190434,44.938859,,,https://senopportunity.org/wp-content/uploads/2022/09/2022-09-31-PUBLIC-DECK-National-SOF.pdf,79937,160245,9/6/22,9/21/22 17:05
All polls,9/1/22,9/3/22,Morning Consult,B,8731,lv,0.06088516,0.04330455,48,45,47.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79962,160295,9/6/22,9/21/22 17:05
All polls,9/2/22,9/4/22,Morning Consult,B,8909,lv,0.06269569,0.04558188,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,79963,160296,9/6/22,9/21/22 17:05
All polls,8/31/22,9/7/22,Echelon Insights,B/C,1228,lv,0.60520263,0.46449136,46,46,43.833042,45.682706,,,https://netchoice.org/new-national-poll-89-of-americans-say-congress-should-focus-on-addressing-inflation-not-breaking-up-tech/,80599,161160,9/13/22,9/21/22 17:05
All polls,9/3/22,9/5/22,Morning Consult,B,7947,lv,0.06124792,0.04549493,47,45,46.294695,45.933681,,T,https://morningconsult.com/2022-midterm-elections-tracker/,80589,161137,9/13/22,9/21/22 17:05
All polls,9/2/22,9/6/22,YouGov,B+,1244,rv,0.37068485,0.27970425,45,40,44.925035,43.969114,,,https://news.yahoo.com/poll-democrats-lead-republicans-among-those-who-say-theyll-definitely-vote-in-midterms-221434935.html,79964,160297,9/6/22,9/21/22 17:05
